Run 3386: Mean_no_cut = 0.9954, Mean_PID = 0.9960, Mean_PID_Delta = 0.9971, Sigma_cut = 0.0286, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0255
Run 1511: Mean_no_cut = 0.9676, Mean_PID = 0.9653, Mean_PID_Delta = 0.9854, Sigma_cut = 0.0365, Sigma_PID = 0.0377, Sigma_PID_Delta = 0.2718
Run 5850: Mean_no_cut = 1.0005, Mean_PID = 1.0030, Mean_PID_Delta = 1.0030, Sigma_cut = 0.0293, Sigma_PID = 0.0281, Sigma_PID_Delta = 0.0265
Run 7022: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6160: Mean_no_cut = 0.9409, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0233, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1245: Mean_no_cut = 0.9928, Mean_PID = 0.9945, Mean_PID_Delta = 0.9955, Sigma_cut = 0.0323, Sigma_PID = 0.0305, Sigma_PID_Delta = 0.0289
Run 5220: Mean_no_cut = 0.9397, Mean_PID = 1.1905, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0231, Sigma_PID = 0.2453, Sigma_PID_Delta = 0.0000
Run 5183: Mean_no_cut = 0.9750, Mean_PID = 1.1615, Mean_PID_Delta = 1.1615, Sigma_cut = 0.0277, Sigma_PID = 0.2478, Sigma_PID_Delta = 0.2478
Run 3370: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6828: Mean_no_cut = 1.0001, Mean_PID = 1.0005, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0296, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0261
Run 6891: Mean_no_cut = 1.0006, Mean_PID = 1.0007, Mean_PID_Delta = 1.0002, Sigma_cut = 0.0280, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0260
Run 6845: Mean_no_cut = 1.0024, Mean_PID = 1.0034, Mean_PID_Delta = 1.0035, Sigma_cut = 0.0301, Sigma_PID = 0.0292, Sigma_PID_Delta = 0.0279
Run 6152: Mean_no_cut = 0.9427, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0233, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5165: Mean_no_cut = 0.9992, Mean_PID = 1.0003, Mean_PID_Delta = 1.0003, Sigma_cut = 0.0294, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0261
Run 6982: Mean_no_cut = 1.0013, Mean_PID = 1.0014, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 1966: Mean_no_cut = 0.9984, Mean_PID = 1.0006, Mean_PID_Delta = 1.0024, Sigma_cut = 0.0338, Sigma_PID = 0.0323, Sigma_PID_Delta = 0.0311
Run 6838: Mean_no_cut = 1.0000, Mean_PID = 1.0003, Mean_PID_Delta = 0.9987, Sigma_cut = 0.0295, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0260
Run 6837: Mean_no_cut = 1.0004, Mean_PID = 1.0009, Mean_PID_Delta = 0.9992, Sigma_cut = 0.0295, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0261
Run 1496: Mean_no_cut = 0.9677, Mean_PID = 1.0046, Mean_PID_Delta = 0.9953, Sigma_cut = 0.0357, Sigma_PID = 0.0263, Sigma_PID_Delta = 0.0616
Run 5202: Mean_no_cut = 0.9756, Mean_PID = 1.1759, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0274, Sigma_PID = 0.2465, Sigma_PID_Delta = 0.0000
Run 6914: Mean_no_cut = 1.0022, Mean_PID = 1.0024, Mean_PID_Delta = 1.0020, Sigma_cut = 0.0281, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0257
Run 1248: Mean_no_cut = 0.9930, Mean_PID = 0.9945, Mean_PID_Delta = 0.9953, Sigma_cut = 0.0322, Sigma_PID = 0.0304, Sigma_PID_Delta = 0.0288
Run 6162: Mean_no_cut = 0.9383, Mean_PID = 0.9760, Mean_PID_Delta = 0.9760, Sigma_cut = 0.0228, Sigma_PID = 0.0267, Sigma_PID_Delta = 0.0267
Run 5222: Mean_no_cut = 0.9410, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0228, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1344: Mean_no_cut = 0.9647, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0370, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1705: Mean_no_cut = 0.9980, Mean_PID = 0.9980, Mean_PID_Delta = 0.4990, Sigma_cut = 0.0365, Sigma_PID = 0.0505, Sigma_PID_Delta = 0.1866
Run 5232: Mean_no_cut = 0.9411, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0229, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5191: Mean_no_cut = 0.9758, Mean_PID = 1.0080, Mean_PID_Delta = 1.2271, Sigma_cut = 0.0271, Sigma_PID = 0.0445, Sigma_PID_Delta = 0.2490
Run 6966: Mean_no_cut = 1.0014, Mean_PID = 1.0016, Mean_PID_Delta = 1.0016, Sigma_cut = 0.0278, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0257
Run 7020: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3384: Mean_no_cut = 0.9204, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0622, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6172: Mean_no_cut = 0.9678, Mean_PID = 1.1201, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0256, Sigma_PID = 0.2523, Sigma_PID_Delta = 0.0000
Run 6865: Mean_no_cut = 1.0015, Mean_PID = 1.0013, Mean_PID_Delta = 1.0003, Sigma_cut = 0.0284, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0253
Run 5197: Mean_no_cut = 0.9748, Mean_PID = 1.0080, Mean_PID_Delta = 1.1759, Sigma_cut = 0.0276, Sigma_PID = 0.0089, Sigma_PID_Delta = 0.2465
Run 5198: Mean_no_cut = 0.9758, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0264, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5234: Mean_no_cut = 0.9380, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0235, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6174: Mean_no_cut = 0.9681, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0256, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3382: Mean_no_cut = 0.9958, Mean_PID = 0.9962, Mean_PID_Delta = 0.9974, Sigma_cut = 0.0286, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0257
Run 6164: Mean_no_cut = 0.9426, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1505: Mean_no_cut = 0.9679, Mean_PID = 0.9600, Mean_PID_Delta = 0.9600, Sigma_cut = 0.0367, Sigma_PID = 0.3294, Sigma_PID_Delta = 0.0445
Run 5188: Mean_no_cut = 0.9763, Mean_PID = 1.1615, Mean_PID_Delta = 1.1615, Sigma_cut = 0.0260, Sigma_PID = 0.2478, Sigma_PID_Delta = 0.2478
Run 5187: Mean_no_cut = 0.9763, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0260, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5224: Mean_no_cut = 0.9410, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0228, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 7019: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6984: Mean_no_cut = 1.0010, Mean_PID = 1.0015, Mean_PID_Delta = 1.0012, Sigma_cut = 0.0284, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0256
Run 2854: Mean_no_cut = 0.9971, Mean_PID = 0.9973, Mean_PID_Delta = 0.9970, Sigma_cut = 0.0278, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0256
Run 6761: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 7016: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6853: Mean_no_cut = 1.0031, Mean_PID = 1.0039, Mean_PID_Delta = 1.0039, Sigma_cut = 0.0298, Sigma_PID = 0.0290, Sigma_PID_Delta = 0.0277
Run 1429: Mean_no_cut = 0.9760, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0089, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5204: Mean_no_cut = 0.9759, Mean_PID = 0.9840, Mean_PID_Delta = 1.1905, Sigma_cut = 0.0264, Sigma_PID = 0.0356, Sigma_PID_Delta = 0.2453
Run 6831: Mean_no_cut = 1.0002, Mean_PID = 1.0006, Mean_PID_Delta = 0.9992, Sigma_cut = 0.0293, Sigma_PID = 0.0284, Sigma_PID_Delta = 0.0259
Run 3369: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6180: Mean_no_cut = 0.9652, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0257, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1436: Mean_no_cut = 0.9682, Mean_PID = 0.2326, Mean_PID_Delta = 1.2271, Sigma_cut = 0.0359, Sigma_PID = 0.3979, Sigma_PID_Delta = 0.2490
Run 6897: Mean_no_cut = 1.0011, Mean_PID = 1.0012, Mean_PID_Delta = 1.0009, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6898: Mean_no_cut = 1.0011, Mean_PID = 1.0013, Mean_PID_Delta = 1.0010, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 3379: Mean_no_cut = 0.9975, Mean_PID = 0.9978, Mean_PID_Delta = 0.9979, Sigma_cut = 0.0276, Sigma_PID = 0.0270, Sigma_PID_Delta = 0.0252
Run 2187: Mean_no_cut = 1.0020, Mean_PID = 1.0041, Mean_PID_Delta = 1.0059, Sigma_cut = 0.0316, Sigma_PID = 0.0299, Sigma_PID_Delta = 0.0283
Run 3376: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 7006: Mean_no_cut = 1.0020, Mean_PID = 1.0022, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6994: Mean_no_cut = 1.0015, Mean_PID = 1.0017, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 3450: Mean_no_cut = 0.9960, Mean_PID = 0.9964, Mean_PID_Delta = 0.9974, Sigma_cut = 0.0284, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0257
Run 6154: Mean_no_cut = 0.9415, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0237, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6166: Mean_no_cut = 0.9411, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0235, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1243: Mean_no_cut = 0.9934, Mean_PID = 0.9952, Mean_PID_Delta = 0.9961, Sigma_cut = 0.0322, Sigma_PID = 0.0305, Sigma_PID_Delta = 0.0288
Run 1508: Mean_no_cut = 0.9682, Mean_PID = 0.9360, Mean_PID_Delta = 1.1335, Sigma_cut = 0.0364, Sigma_PID = 0.0178, Sigma_PID_Delta = 0.2507
Run 1466: Mean_no_cut = 0.9686, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0350, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1469: Mean_no_cut = 0.9681, Mean_PID = 0.9920, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0353, Sigma_PID = 0.0267, Sigma_PID_Delta = 0.0000
Run 1507: Mean_no_cut = 0.9680, Mean_PID = 0.9610, Mean_PID_Delta = 0.9525, Sigma_cut = 0.0363, Sigma_PID = 0.0563, Sigma_PID_Delta = 0.0478
Run 6972: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5185: Mean_no_cut = 0.9761, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0268, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6813: Mean_no_cut = 1.1615, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.2478, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1340: Mean_no_cut = 0.8820, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.1104, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5229: Mean_no_cut = 0.9397, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0233, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5226: Mean_no_cut = 0.9377, Mean_PID = 0.9587, Mean_PID_Delta = 1.1474, Sigma_cut = 0.0233, Sigma_PID = 0.1994, Sigma_PID_Delta = 0.2492
Run 5195: Mean_no_cut = 0.9760, Mean_PID = 1.1905, Mean_PID_Delta = 1.1905, Sigma_cut = 0.0262, Sigma_PID = 0.2453, Sigma_PID_Delta = 0.2453
Run 6962: Mean_no_cut = 1.0007, Mean_PID = 1.0032, Mean_PID_Delta = 1.0029, Sigma_cut = 0.0294, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0256
Run 5236: Mean_no_cut = 0.9397, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6179: Mean_no_cut = 0.9655, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0256, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6176: Mean_no_cut = 0.9650, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0252, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 3380: Mean_no_cut = 0.9967, Mean_PID = 0.9971, Mean_PID_Delta = 0.9978, Sigma_cut = 0.0279, Sigma_PID = 0.0273, Sigma_PID_Delta = 0.0254
Run 5219: Mean_no_cut = 0.9377, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0233, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1434: Mean_no_cut = 0.9697, Mean_PID = 0.9360, Mean_PID_Delta = 1.0709, Sigma_cut = 0.0329, Sigma_PID = 0.0533, Sigma_PID_Delta = 0.2516
Run 6895: Mean_no_cut = 1.0008, Mean_PID = 1.0010, Mean_PID_Delta = 1.0006, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6182: Mean_no_cut = 0.9677, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0260, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 2185: Mean_no_cut = 1.0018, Mean_PID = 1.0042, Mean_PID_Delta = 1.0056, Sigma_cut = 0.0314, Sigma_PID = 0.0294, Sigma_PID_Delta = 0.0278
Run 3374: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 7004: Mean_no_cut = 1.0021, Mean_PID = 1.0023, Mean_PID_Delta = 1.0019, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 6156: Mean_no_cut = 0.9386, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0228, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6159: Mean_no_cut = 0.9412, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0235, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6146: Mean_no_cut = 0.9996, Mean_PID = 1.0025, Mean_PID_Delta = 1.0024, Sigma_cut = 0.0294, Sigma_PID = 0.0280, Sigma_PID_Delta = 0.0265
Run 5206: Mean_no_cut = 0.9756, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0260, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1424: Mean_no_cut = 0.9698, Mean_PID = 1.1759, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0354, Sigma_PID = 0.2465, Sigma_PID_Delta = 0.0000
Run 6833: Mean_no_cut = 1.0001, Mean_PID = 1.0005, Mean_PID_Delta = 0.9990, Sigma_cut = 0.0293, Sigma_PID = 0.0285, Sigma_PID_Delta = 0.0260
Run 1962: Mean_no_cut = 0.9984, Mean_PID = 1.0009, Mean_PID_Delta = 1.0033, Sigma_cut = 0.0341, Sigma_PID = 0.0324, Sigma_PID_Delta = 0.0314
Run 6952: Mean_no_cut = 1.0007, Mean_PID = 1.0016, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0286, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0256
Run 7008: Mean_no_cut = 1.0017, Mean_PID = 1.0024, Mean_PID_Delta = 1.0022, Sigma_cut = 0.0289, Sigma_PID = 0.0274, Sigma_PID_Delta = 0.0255
Run 6995: Mean_no_cut = 1.0014, Mean_PID = 1.0015, Mean_PID_Delta = 1.0014, Sigma_cut = 0.0280, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0258
Run 7007: Mean_no_cut = 1.0019, Mean_PID = 1.0021, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6842: Mean_no_cut = 1.0001, Mean_PID = 1.0016, Mean_PID_Delta = 1.0004, Sigma_cut = 0.0299, Sigma_PID = 0.0284, Sigma_PID_Delta = 0.0266
Run 6155: Mean_no_cut = 0.9383, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0229, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6923: Mean_no_cut = 1.0017, Mean_PID = 1.0020, Mean_PID_Delta = 1.0015, Sigma_cut = 0.0281, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0255
Run 6896: Mean_no_cut = 1.0009, Mean_PID = 1.0011, Mean_PID_Delta = 1.0008, Sigma_cut = 0.0279, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0259
Run 6181: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 2186: Mean_no_cut = 1.0019, Mean_PID = 1.0044, Mean_PID_Delta = 1.0058, Sigma_cut = 0.0314, Sigma_PID = 0.0295, Sigma_PID_Delta = 0.0279
Run 3377: Mean_no_cut = 1.0231, Mean_PID = 1.0073, Mean_PID_Delta = 0.9750, Sigma_cut = 0.0800, Sigma_PID = 0.0300, Sigma_PID_Delta = 0.0772
Run 3378: Mean_no_cut = 0.9973, Mean_PID = 0.9979, Mean_PID_Delta = 1.0009, Sigma_cut = 0.0235, Sigma_PID = 0.0235, Sigma_PID_Delta = 0.0216
Run 5205: Mean_no_cut = 0.9756, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0267, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1427: Mean_no_cut = 0.9678, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0322, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6830: Mean_no_cut = 0.9999, Mean_PID = 1.0004, Mean_PID_Delta = 0.9989, Sigma_cut = 0.0296, Sigma_PID = 0.0286, Sigma_PID_Delta = 0.0259
Run 3368: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1961: Mean_no_cut = 0.9982, Mean_PID = 1.0007, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0338, Sigma_PID = 0.0322, Sigma_PID_Delta = 0.0312
Run 6951: Mean_no_cut = 1.0008, Mean_PID = 1.0016, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0287, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0257
Run 7017: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6985: Mean_no_cut = 1.0011, Mean_PID = 1.0016, Mean_PID_Delta = 1.0013, Sigma_cut = 0.0287, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0258
Run 7018: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6852: Mean_no_cut = 1.0029, Mean_PID = 1.0036, Mean_PID_Delta = 1.0034, Sigma_cut = 0.0296, Sigma_PID = 0.0288, Sigma_PID_Delta = 0.0274
Run 5186: Mean_no_cut = 0.9760, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0266, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1343: Mean_no_cut = 0.9685, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0364, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5189: Mean_no_cut = 0.9750, Mean_PID = 1.1905, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0276, Sigma_PID = 0.2453, Sigma_PID_Delta = 0.0000
Run 5225: Mean_no_cut = 0.9410, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0228, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6165: Mean_no_cut = 0.9410, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0233, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 4589: Mean_no_cut = 0.9969, Mean_PID = 1.0000, Mean_PID_Delta = 1.0001, Sigma_cut = 0.0303, Sigma_PID = 0.0283, Sigma_PID_Delta = 0.0268
Run 1465: Mean_no_cut = 0.9675, Mean_PID = 0.9895, Mean_PID_Delta = 1.1615, Sigma_cut = 0.0350, Sigma_PID = 0.1019, Sigma_PID_Delta = 0.2478
Run 3500: Mean_no_cut = 0.9954, Mean_PID = 0.9960, Mean_PID_Delta = 0.9968, Sigma_cut = 0.0286, Sigma_PID = 0.0279, Sigma_PID_Delta = 0.0256
Run 1504: Mean_no_cut = 0.9681, Mean_PID = 0.9951, Mean_PID_Delta = 0.9920, Sigma_cut = 0.0363, Sigma_PID = 0.0260, Sigma_PID_Delta = 0.0267
Run 6175: Mean_no_cut = 0.9651, Mean_PID = 1.0000, Mean_PID_Delta = 1.1905, Sigma_cut = 0.0249, Sigma_PID = 0.0178, Sigma_PID_Delta = 0.2453
Run 3383: Mean_no_cut = 0.0000, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0000, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5199: Mean_no_cut = 0.9752, Mean_PID = 1.1335, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0268, Sigma_PID = 0.2507, Sigma_PID_Delta = 0.0000
Run 5196: Mean_no_cut = 0.9754, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0278, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 6961: Mean_no_cut = 1.0010, Mean_PID = 1.0036, Mean_PID_Delta = 1.0032, Sigma_cut = 0.0297, Sigma_PID = 0.0275, Sigma_PID_Delta = 0.0255
Run 5235: Mean_no_cut = 0.9397, Mean_PID = 1.1474, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0232, Sigma_PID = 0.2492, Sigma_PID_Delta = 0.0000
Run 5208: Mean_no_cut = 0.9747, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0276, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 1425: Mean_no_cut = 0.9693, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0343, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
Run 5207: Mean_no_cut = 0.9762, Mean_PID = 1.0334, Mean_PID_Delta = 1.0400, Sigma_cut = 0.0262, Sigma_PID = 0.2718, Sigma_PID_Delta = 0.0267
Run 6953: Mean_no_cut = 1.0008, Mean_PID = 1.0017, Mean_PID_Delta = 1.0011, Sigma_cut = 0.0287, Sigma_PID = 0.0276, Sigma_PID_Delta = 0.0257
Run 1963: Mean_no_cut = 0.9988, Mean_PID = 1.0011, Mean_PID_Delta = 1.0048, Sigma_cut = 0.0333, Sigma_PID = 0.0328, Sigma_PID_Delta = 0.0316
Run 6832: Mean_no_cut = 0.9999, Mean_PID = 1.0003, Mean_PID_Delta = 0.9988, Sigma_cut = 0.0293, Sigma_PID = 0.0284, Sigma_PID_Delta = 0.0260
Run 6850: Mean_no_cut = 1.0029, Mean_PID = 1.0037, Mean_PID_Delta = 1.0037, Sigma_cut = 0.0299, Sigma_PID = 0.0292, Sigma_PID_Delta = 0.0276
Run 7005: Mean_no_cut = 1.0019, Mean_PID = 1.0021, Mean_PID_Delta = 1.0018, Sigma_cut = 0.0281, Sigma_PID = 0.0277, Sigma_PID_Delta = 0.0260
Run 6158: Mean_no_cut = 0.9427, Mean_PID = 1.2053, Mean_PID_Delta = 1.2053, Sigma_cut = 0.0233, Sigma_PID = 0.2443, Sigma_PID_Delta = 0.2443
Run 4249: Mean_no_cut = 1.0001, Mean_PID = 1.0004, Mean_PID_Delta = 1.0001, Sigma_cut = 0.0284, Sigma_PID = 0.0278, Sigma_PID_Delta = 0.0261
Run 6157: Mean_no_cut = 0.9428, Mean_PID = 0.0000, Mean_PID_Delta = 0.0000, Sigma_cut = 0.0236, Sigma_PID = 0.0000, Sigma_PID_Delta = 0.0000
