Run,Avg_PS_Factor,Avg_Trig_Time,Charge,Tracking_Eff,Hgc_Eff,Hod_Eff,Lt_Edtm,Lt_Hms,Rate_Edtm,Rate_Phys,Rate_Hms34
2573,,9.459459459459465e+37,16432.578999999998,0.9972624999999999,0.9906005,0.9987290000000001,6.562500000000006e+37,6.562500000000006e+37,0.04,3.9718749999999994,4.011875
2576,,9.649122807017556e+37,23903.25175,0.9971583333333331,0.9902844166666668,0.9983921666666666,6.875000000000011e+37,6.875000000000011e+37,0.039999999999999994,3.4595833333333332,3.4995833333333333
2577,,9.615384615384627e+37,22056.057000000004,0.9971909090909091,0.9904113636363636,0.998309181818182,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.5074545454545456,3.547454545454546
2580,,9.615384615384627e+37,22799.281363636364,0.9972000000000001,0.9903196363636364,0.9980160000000001,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.0622727272727275,3.1020909090909097
2581,,9.701492537313447e+37,27686.475499999997,0.9971785714285712,0.990416,0.9981473571428571,6.964285714285727e+37,6.964285714285727e+37,0.039999999999999994,3.6692857142857145,3.709285714285715
2582,,9.615384615384627e+37,23057.181363636362,0.9972454545454547,0.9904531818181816,0.998448181818182,6.818181818181828e+37,6.818181818181828e+37,531.6183636363636,2.9776363636363636,1407.189818181818
2583,,7.142857142857142e+37,457159.02050000004,0.99725,0.9904975,0.9990805,3.7499999999999997e+37,3.7499999999999997e+37,466.03749999999997,1.3695000000000002,468.219
2584,,49.99,6569.238,0.9972,0.990508,0.999203,-25.014500000000005,2.179987500000001,0.04,1.309,1.349
2586,,8.823529411764707e+37,11211.34,0.99735,0.97524825,0.9987925000000001,5.625e+37,5.625e+37,0.04,3.786,3.8259999999999996
2587,,9.459459459459465e+37,13099.466,0.9973125,0.9903908749999999,0.99911275,6.562500000000006e+37,6.562500000000006e+37,0.04,2.52325,2.5631250000000003
2588,,7.142857142857142e+37,5629.1565,0.9975,0.990368,0.9991935000000001,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.2730000000000001,1.313
2591,,8.333333333333333e+37,7280.555,0.9975666666666667,0.9900569999999999,0.9990899999999999,5e+37,5e+37,0.04,3.8640000000000003,3.904
2592,,7.142857142857142e+37,16689.1905,0.99695,0.9878155,0.9970455,3.7499999999999997e+37,3.7499999999999997e+37,0.04,3.0305,3.0705
2593,,0.0,908043.11,0.9972,0.987384,0.998903,-7.500000000000001e-05,-0.00031249999999999995,926.772,0.129,928.639
2594,,9.574468085106393e+37,65374.601500000004,0.9972700000000001,0.9930311999999999,0.9984780000000001,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,2.6437,2.6837
2595,,7.142857142857142e+37,479592.5325,0.99695,0.9924360000000001,0.999178,3.7499999999999997e+37,3.7499999999999997e+37,480.5385,1.8125,483.16949999999997
2598,,9.574468085106393e+37,63782.18110000001,0.9972900000000001,0.9926303000000001,0.9991189,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,3.1851999999999996,3.2251
2599,,7.142857142857142e+37,16337.382000000001,0.99715,0.9926075000000001,0.999165,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.343,2.383
2600,,49.995,16850.799,0.9975,0.993098,0.998825,-25.008775,1.6197874999999993,0.04,1.206,1.246
2601,,8.823529411764707e+37,16424.26,0.99725,0.9819327499999999,0.99881975,5.625e+37,5.625e+37,0.04,1.8907500000000002,1.93075
2602,,9.459459459459465e+37,34687.124375,0.9973249999999999,0.9929732499999999,0.9977685,6.562500000000006e+37,6.562500000000006e+37,0.04,2.38875,2.42875
2603,,7.142857142857142e+37,13308.5735,0.99745,0.9931274999999999,0.999072,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.1945000000000001,1.2345000000000002
2606,,8.333333333333333e+37,19172.66966666667,0.9972,0.9932270000000001,0.998042,5e+37,5e+37,0.04,3.449333333333333,3.489333333333333
2607,,9.722222222222238e+37,29366.54286666667,0.9973066666666666,0.9903601333333334,0.9990751999999998,7.000000000000012e+37,7.000000000000012e+37,0.04,3.592866666666666,3.632733333333333
2608,,9.722222222222238e+37,29577.909600000006,0.9973199999999999,0.9900860666666665,0.9990697333333333,7.000000000000012e+37,7.000000000000012e+37,0.04,3.6352666666666664,3.675266666666666
2610,,7.5e+37,232458.93975000002,0.9973,0.990201,0.99803325,5.625e+37,5.625e+37,243.22675,2.7595,245.98625
2611,,9.740259740259756e+37,31618.942812500005,0.9973312499999999,0.9899920624999999,0.9987399375000001,7.031250000000013e+37,7.031250000000013e+37,0.09175000000000003,7.726,7.817812499999999
2612,,9.574468085106393e+37,20059.624799999998,0.9974000000000001,0.990172,0.9990726999999999,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,3.9109000000000003,3.9509
2613,,9.701492537313447e+37,28020.799571428568,0.9972785714285715,0.9900170714285714,0.9990907142857145,6.964285714285727e+37,6.964285714285727e+37,83.25735714285712,3.7316428571428566,86.96507142857142
2614,,8.333333333333333e+37,10527.122333333333,0.9972666666666666,0.9900683333333333,0.999087,5e+37,5e+37,0.04,2.5486666666666666,2.5886666666666667
2615,,49.98,6543.86,0.9971,0.990539,0.999081,-25.008975000000003,2.1927375,0.04,1.317,1.357
2616,,49.965,1775.241,0.9973,0.991197,0.999144,-25.0,2.1865000000000006,0.04,1.817,1.857
2617,,8.333333333333333e+37,5386.354,0.9973333333333333,0.9740296666666666,0.9987693333333333,5e+37,5e+37,0.04,1.7670000000000001,1.8066666666666666
2619,,9.523809523809533e+37,113958.82633333333,0.9973666666666667,0.9900658888888889,0.9988992222222222,6.666666666666674e+37,6.666666666666674e+37,293.53666666666663,-184.0868888888889,109.65533333333332
2621,,7.142857142857142e+37,5904.701,0.9972000000000001,0.9901735,0.999002,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.3115,1.3515000000000001
2622,,8.333333333333333e+37,7475.911666666667,0.9974,0.98997,0.9985620000000001,5e+37,5e+37,0.04,3.9273333333333333,3.967333333333334
2623,,7.142857142857142e+37,19518.385000000002,0.99735,0.987152,0.998486,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.085,2.125
2624,,49.99,10402.83,0.9972,0.987404,0.99906,-25.023000000000003,2.5677625000000006,0.04,1.804,1.844
2625,,9.523809523809533e+37,67334.35133333332,0.9972888888888889,0.9927160000000002,0.9990013333333335,6.666666666666674e+37,6.666666666666674e+37,0.04,2.4832222222222224,2.523222222222222
2626,,9.649122807017556e+37,75497.623,0.9972749999999998,0.9928458333333333,0.9990640000000002,6.875000000000011e+37,6.875000000000011e+37,0.09300000000000001,7.461666666666667,7.558
2627,,0.0,906845.139,0.9975,0.992944,0.999101,-5.000000000000001e-05,-0.0004,948.227,0.119,950.026
2628,,7.142857142857142e+37,21737.8645,0.9972,0.9928334999999999,0.9990870000000001,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.3565,2.3965
2629,,49.995,14476.196,0.9973,0.99333,0.999117,-25.0103,1.8285875000000011,0.04,1.214,1.254
2630,,9.09090909090909e+37,20425.9388,0.99742,0.9817625999999999,0.9988014,5.9999999999999995e+37,5.9999999999999995e+37,0.04,1.393,1.4327999999999999
2631,,9.459459459459465e+37,34955.775875,0.9973749999999999,0.9932064999999999,0.999074125,6.562500000000006e+37,6.562500000000006e+37,0.04,2.3655,2.4053750000000003
2632,,7.142857142857142e+37,13386.063999999998,0.99715,0.9937135,0.9990079999999999,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.085,1.125
2633,,8.333333333333333e+37,18922.649,0.9969,0.9923730000000001,0.9989883333333333,5e+37,5e+37,0.04,3.6316666666666664,3.671666666666667
2634,,9.677419354838722e+37,26403.532461538452,0.9972846153846153,0.9899939999999999,0.9987670000000001,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,3.4093076923076926,3.449307692307693
2635,,9.701492537313447e+37,28289.109214285712,0.9972857142857144,0.9900717142857142,0.998941642857143,6.964285714285727e+37,6.964285714285727e+37,0.039999999999999994,3.6542857142857144,3.6942142857142857
2636,,9.649122807017556e+37,24793.029666666665,0.9973083333333334,0.9901237500000001,0.999068,6.875000000000011e+37,6.875000000000011e+37,0.039999999999999994,3.5890833333333334,3.6290833333333326
2637,,9.649122807017556e+37,24678.778916666666,0.9972500000000001,0.9901537499999998,0.9990666666666664,6.875000000000011e+37,6.875000000000011e+37,0.039999999999999994,3.5534999999999997,3.5935000000000006
2639,,9.677419354838722e+37,26465.197,0.9973,0.9901267692307691,0.9972714615384617,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,3.578153846153846,3.6180000000000003
2640,,7.142857142857142e+37,8979.0965,0.99735,0.990389,0.9983675,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.574,2.614
2641,,49.995,5588.051,0.9975,0.990296,0.998802,-25.014750000000003,2.1142125000000007,0.04,1.308,1.348
2642,,8.823529411764707e+37,6965.2105,0.9974,0.97428325,0.99796225,5.625e+37,5.625e+37,0.04,1.30875,1.3487500000000001
2643,,9.523809523809533e+37,14383.245888888887,0.9973222222222223,0.9906368888888889,0.9985518888888889,6.666666666666674e+37,6.666666666666674e+37,0.04,2.5202222222222224,2.5602222222222224
2644,,49.985,5496.219,0.9975,0.990644,0.997171,-25.004949999999997,1.4573,0.04,1.308,1.348
2645,,7.142857142857142e+37,6298.125,0.99745,0.989842,0.999118,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.3014999999999999,1.3415
2646,,8.333333333333333e+37,7980.253000000001,0.9972333333333333,0.990107,0.999038,5e+37,5e+37,0.04,3.8619999999999997,3.9019999999999997
2647,,7.142857142857142e+37,18321.538,0.99715,0.986741,0.9989835,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.933,2.973
2648,,49.985,14106.77,0.9975,0.987849,0.999032,-25.020225000000003,2.547437500000001,0.04,1.815,1.855
2649,,8.333333333333333e+37,24819.096,0.9973333333333333,0.9927026666666666,0.9990903333333333,5e+37,5e+37,0.04,2.9696666666666665,3.0093333333333336
2650,,9.649122807017556e+37,72414.8695,0.9973333333333333,0.9927363333333333,0.999051,6.875000000000011e+37,6.875000000000011e+37,0.039999999999999994,3.4980833333333337,3.5380833333333332
2651,,9.523809523809533e+37,56596.02177777778,0.9973222222222223,0.9926368888888888,0.9990588888888889,6.666666666666674e+37,6.666666666666674e+37,0.04,3.354777777777778,3.3947777777777777
2652,,7.142857142857142e+37,23824.4235,0.99725,0.992944,0.9990995,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.192,2.232
2653,,49.99,14136.626,0.9975,0.992563,0.999139,-25.009824999999996,1.8595375,0.04,1.223,1.263
2654,,7.142857142857142e+37,8283.712500000001,0.9973000000000001,0.981125,0.9987539999999999,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.0375,2.0775
2655,,8.333333333333333e+37,11342.945,0.9974,0.981097,0.998763,5e+37,5e+37,0.04,2.050666666666667,2.090666666666667
2656,,9.459459459459465e+37,34904.292499999996,0.9973875,0.9920992499999999,0.9990445,6.562500000000006e+37,6.562500000000006e+37,0.04,2.338125,2.378
2657,,7.142857142857142e+37,13115.483,0.99745,0.992733,0.9990635,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.2145000000000001,1.2545000000000002
2658,,8.333333333333333e+37,21071.67733333333,0.9974,0.9926879999999999,0.9991033333333332,5e+37,5e+37,0.04,3.496333333333333,3.5363333333333333
2659,,9.701492537313447e+37,28294.787214285716,0.9973285714285713,0.9902259999999999,0.9988389285714285,6.964285714285727e+37,6.964285714285727e+37,0.039999999999999994,3.7129285714285727,3.7528571428571427
2660,,8.333333333333333e+37,6656.7609999999995,0.9974,0.9900313333333334,0.9990290000000001,5e+37,5e+37,0.04,3.6476666666666673,3.687666666666667
2661,,9.615384615384627e+37,22700.995545454545,0.9972909090909089,0.989911909090909,0.9990203636363636,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.399090909090909,3.4390909090909094
2662,,9.701492537313447e+37,28435.133285714284,0.9972928571428572,0.9902144285714284,0.9990334999999998,6.964285714285727e+37,6.964285714285727e+37,0.039999999999999994,3.6339285714285716,3.673857142857144
2663,,9.649122807017556e+37,24865.12925,0.99735,0.9900587500000002,0.9990284166666666,6.875000000000011e+37,6.875000000000011e+37,0.039999999999999994,3.5755000000000003,3.6155000000000004
2664,,9.740259740259756e+37,31748.286250000005,0.99735,0.9901226250000003,0.9990375625000002,7.031250000000013e+37,7.031250000000013e+37,0.07793750000000002,6.765187500000001,6.842999999999999
2665,,8.333333333333333e+37,10959.377666666667,0.9973666666666666,0.9899856666666667,0.9990446666666667,5e+37,5e+37,0.04,2.3983333333333334,2.438333333333333
2666,,49.995,6973.074,0.9975,0.990884,0.999062,-25.014750000000003,2.1394374999999997,0.04,1.303,1.343
2667,,7.142857142857142e+37,3178.8795,0.9974,0.974789,0.9987655,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.8285,1.8685
2668,,8.823529411764707e+37,6446.48175,0.99735,0.9744250000000001,0.9987495,5.625e+37,5.625e+37,0.04,1.78725,1.82725
2669,,9.459459459459465e+37,13217.135250000001,0.9973375,0.9904105,0.99903475,6.562500000000006e+37,6.562500000000006e+37,0.04,2.4626250000000005,2.502625
2670,,7.142857142857142e+37,6232.795,0.99745,0.9905305,0.9990859999999999,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.255,1.295
2672,,8.333333333333333e+37,6909.455000000001,0.9970666666666667,0.9884093333333333,0.9990169999999999,5e+37,5e+37,0.04,3.9323333333333337,3.9723333333333333
2673,,7.142857142857142e+37,18200.3615,0.9972,0.9857095,0.99899,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.7445000000000004,2.784
2674,,49.985,5134.315,0.9971,0.9864,0.998977,-25.0176,2.3435375,0.04,1.702,1.742
2675,,49.985,10932.99,0.9973,0.986281,0.998455,-25.0175,2.4831749999999992,0.04,1.76,1.8
2677,,9.615384615384627e+37,66575.64436363637,0.9973181818181819,0.991501181818182,0.9982923636363638,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.3359090909090914,3.3759090909090914
2679,,9.615384615384627e+37,68316.15345454546,0.9973454545454544,0.9919890000000001,0.9983052727272728,6.818181818181828e+37,6.818181818181828e+37,0.14163636363636367,9.892909090909091,10.034454545454548
2680,,7.142857142857142e+37,23846.4935,0.9974000000000001,0.992243,0.9990545,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.2155,2.2555
2681,,49.99,12413.765,0.9975,0.992862,0.999073,-25.011275000000005,1.8080625000000001,0.04,1.216,1.256
2682,,8.823529411764707e+37,16296.128250000002,0.9973749999999999,0.98088825,0.9983135,5.625e+37,5.625e+37,0.04,1.96825,2.0082500000000003
2683,,9.459459459459465e+37,34591.768875,0.9973375,0.9921976250000002,0.9987373749999999,6.562500000000006e+37,6.562500000000006e+37,0.04,2.1938750000000002,2.233875
2684,,7.142857142857142e+37,13748.71,0.9973,0.992515,0.9990365,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.1425,1.1825
2685,,8.333333333333333e+37,19268.18866666667,0.9971,0.9925290000000001,0.998973,5e+37,5e+37,0.04,3.2893333333333334,3.329333333333333
2686,,9.927797833935021e+37,23743.621839285708,0.9973428571428574,0.9893568571428571,0.9988745714285716,7.366071428571449e+37,7.366071428571449e+37,0.04000000000000002,2.8576428571428565,2.8975357142857154
2687,,9.919028340080958e+37,21360.011639999997,0.9973419999999998,0.9894212,0.9990358399999998,7.350000000000009e+37,7.350000000000009e+37,0.040000000000000015,2.5229399999999997,2.56292
2688,,9.920634920634908e+37,21681.485588235297,0.9974254901960781,0.9893888627450977,0.999076470588235,7.3529411764705995e+37,7.3529411764705995e+37,0.040000000000000015,3.213588235294118,3.2535294117647062
2689,,9.929078014184402e+37,24102.13387719299,0.9973877192982457,0.9892086666666666,0.999071456140351,7.368421052631601e+37,7.368421052631601e+37,0.04000000000000002,3.580631578947369,3.6205789473684225
2690,,9.927797833935021e+37,23559.62351785714,0.9973142857142859,0.9893829107142853,0.9990800892857143,7.366071428571449e+37,7.366071428571449e+37,0.04000000000000002,3.5276428571428577,3.567642857142858
2691,,9.933774834437102e+37,25646.203606557367,0.9973393442622955,0.9892219016393445,0.9990734590163936,7.377049180327896e+37,7.377049180327896e+37,0.04000000000000002,3.809081967213117,3.8489836065573773
2692,,9.677419354838722e+37,7806.41723076923,0.997276923076923,0.9892693846153848,0.9990879230769232,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,2.50123076923077,2.5412307692307694
2693,,8.823529411764707e+37,4380.1717499999995,0.9976,0.99017825,0.999125,5.625e+37,5.625e+37,0.04,1.2280000000000002,1.268
2694,,9.854014598540145e+37,4444.208714285714,0.9973821428571427,0.9733313214285712,0.9987058214285714,7.2321428571428455e+37,7.2321428571428455e+37,0.040000000000000015,1.5275714285714286,1.567464285714286
2695,,9.574468085106393e+37,16216.3848,0.99733,0.9895047,0.999026,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,2.4017000000000004,2.4417
2696,,7.142857142857142e+37,7326.3575,0.9975,0.9897210000000001,0.9991185,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.2745000000000002,1.3145
2697,,8.333333333333333e+37,7795.391666666666,0.9974666666666666,0.9893233333333332,0.999062,5e+37,5e+37,0.04,3.9006666666666665,3.9406666666666665
2698,,7.142857142857142e+37,18776.3685,0.9973,0.9865135,0.9983295,3.7499999999999997e+37,3.7499999999999997e+37,0.04,3.2165,3.2565
2699,,49.985,13572.587,0.9971,0.987692,0.998943,-25.017775,2.5054624999999984,0.04,1.757,1.797
2700,,9.523809523809533e+37,58462.02166666666,0.9973777777777778,0.9919406666666668,0.9990468888888889,6.666666666666674e+37,6.666666666666674e+37,0.04,3.0362222222222224,3.0762222222222224
2701,,9.574468085106393e+37,63314.967599999996,0.9973700000000001,0.9924569999999999,0.9990625,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,3.2361000000000004,3.2761000000000005
2702,,49.975,16481.734,0.9972,0.992658,0.999096,-25.043674999999997,1.8838375000000003,0.04,2.424,2.464
2705,,7.142857142857142e+37,22880.578999999998,0.9974000000000001,0.9927205,0.999078,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.427,2.467
2706,,49.99,14145.2,0.9975,0.9934,0.999101,-25.011850000000003,1.8600250000000003,0.04,1.231,1.271
2707,,8.823529411764707e+37,15637.695,0.9974750000000001,0.9817175,0.998772,5.625e+37,5.625e+37,0.04,1.81975,1.85975
2709,,9.375000000000002e+37,30879.87428571429,0.9974285714285714,0.9928517142857143,0.9990689999999999,6.428571428571433e+37,6.428571428571433e+37,0.04,2.2941428571428575,2.3339999999999996
2710,,7.142857142857142e+37,15387.3625,0.99785,0.9925475,0.9991155,3.7499999999999997e+37,3.7499999999999997e+37,0.04,1.2165,1.2565
2711,,7.142857142857142e+37,14660.9225,0.9975499999999999,0.9914115,0.9990505000000001,3.7499999999999997e+37,3.7499999999999997e+37,0.04,3.6355,3.6755
2712,,50.0,17283.952,0.9973,0.992107,0.999204,-25.0026,1.0426374999999997,0.04,0.518,0.558
2713,,9.701492537313447e+37,28078.370928571425,0.9973499999999997,0.9890628571428574,0.9990625714285715,6.964285714285727e+37,6.964285714285727e+37,0.039999999999999994,3.8017142857142856,3.841571428571428
2714,,9.722222222222238e+37,30482.7716,0.99734,0.9891341333333332,0.9990551333333335,7.000000000000012e+37,7.000000000000012e+37,0.04,3.8854666666666664,3.9254666666666664
2715,,9.677419354838722e+37,26743.495153846154,0.997353846153846,0.9892875384615384,0.9990466153846153,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,3.6786153846153846,3.718615384615385
2716,,9.09090909090909e+37,10828.2852,0.9975400000000001,0.9891026,0.999049,5.9999999999999995e+37,5.9999999999999995e+37,0.04,3.6642,3.7042
2717,,9.375000000000002e+37,15508.994857142854,0.9973571428571428,0.9892078571428572,0.9990302857142856,6.428571428571433e+37,6.428571428571433e+37,0.04,3.4554285714285706,3.4952857142857146
2718,,9.375000000000002e+37,15519.34342857143,0.9972285714285715,0.989245142857143,0.9990147142857143,6.428571428571433e+37,6.428571428571433e+37,0.04,3.798714285714286,3.8387142857142855
2719,,9.459459459459465e+37,17329.66425,0.9973625,0.989131625,0.999027625,6.562500000000006e+37,6.562500000000006e+37,0.04,3.789625,3.8295
2720,,9.677419354838722e+37,27212.533153846154,0.9972615384615384,0.9889867692307692,0.9990612307692307,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,3.5461538461538464,3.586076923076923
2721,,9.677419354838722e+37,27925.022153846156,0.9973384615384615,0.9891399999999998,0.9990333846153848,6.923076923076934e+37,6.923076923076934e+37,0.039999999999999994,2.807615384615384,2.8474615384615385
2722,,8.333333333333333e+37,11398.010333333334,0.9973666666666666,0.9893386666666667,0.9990616666666666,5e+37,5e+37,0.04,2.492666666666667,2.532666666666667
2723,,49.99,5835.598,0.9974,0.989745,0.999102,-25.013425000000005,2.18755,0.04,1.306,1.346
2724,,8.823529411764707e+37,11232.432,0.9971749999999999,0.97268675,0.99867275,5.625e+37,5.625e+37,0.04,3.7855,3.825
2725,,9.459459459459465e+37,13323.849625,0.9973875,0.98945425,0.9990384999999999,6.562500000000006e+37,6.562500000000006e+37,0.04,2.520375,2.5603750000000005
2726,,49.995,6041.908,0.9975,0.989609,0.999137,-25.003975000000004,2.130849999999999,0.04,1.298,1.338
2727,,8.333333333333333e+37,7371.394333333334,0.9974666666666666,0.9890473333333333,0.9990009999999999,5e+37,5e+37,0.04,3.768333333333333,3.8083333333333336
2728,,7.142857142857142e+37,16689.5225,0.99735,0.986341,0.9989675,3.7499999999999997e+37,3.7499999999999997e+37,0.04,3.6765,3.7165
2729,,49.98,10733.804,0.9971,0.986763,0.998997,-25.010349999999995,2.5607375,0.04,1.8,1.84
2730,,9.574468085106393e+37,65093.5021,0.99734,0.9918504,0.9990363,6.750000000000009e+37,6.750000000000009e+37,0.039999999999999994,3.1045,3.1444999999999994
2731,,9.615384615384627e+37,71433.53963636364,0.9973454545454546,0.9920336363636365,0.9990295454545454,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.1781818181818178,3.2180909090909084
2767,,9.615384615384627e+37,38785.91718181817,0.9970545454545454,0.9952886363636363,0.9993179090909091,6.818181818181828e+37,6.818181818181828e+37,0.0,3.761909090909091,3.761909090909091
2768,,9.459459459459465e+37,29940.884,0.9972,0.9951917499999999,0.99931975,6.562500000000006e+37,6.562500000000006e+37,0.0,3.5535000000000005,3.5535000000000005
2769,,9.615384615384627e+37,39407.88718181819,0.9970272727272725,0.9951568181818182,0.9993179090909092,6.818181818181828e+37,6.818181818181828e+37,0.0,3.911363636363636,3.911363636363636
2770,,9.615384615384627e+37,40400.03736363636,0.9970909090909091,0.9952081818181818,0.9993344545454547,6.818181818181828e+37,6.818181818181828e+37,0.0,3.866090909090909,3.866090909090909
2771,,7.142857142857142e+37,13872.6625,0.99725,0.995376,0.9993805,3.7499999999999997e+37,3.7499999999999997e+37,0.0,2.66,2.66
2772,,49.99,8184.157,0.9971,0.99607,0.999418,0.0,2.7251250000000002,0.0,1.374,1.374
2776,,8.823529411764707e+37,16316.3155,0.997225,0.988982,0.99910025,5.625e+37,5.625e+37,0.0,3.8177499999999998,3.8177499999999998
2777,,9.09090909090909e+37,12484.7582,0.9972199999999999,0.9954038000000001,0.9993296,5.9999999999999995e+37,5.9999999999999995e+37,0.0,2.6271999999999998,2.6271999999999998
2778,,9.459459459459465e+37,19009.91475,0.9971749999999999,0.9954212499999999,0.9993341250000001,6.562500000000006e+37,6.562500000000006e+37,0.0,2.4993749999999997,2.4993749999999997
2779,,50.025,7985.846,0.9975,0.99559,0.999331,0.0,2.801024999999999,0.0,1.392,1.392
2781,,7.142857142857142e+37,9503.236,0.99725,0.9952505,0.9992615,3.7499999999999997e+37,3.7499999999999997e+37,0.0,3.9850000000000003,3.9850000000000003
2784,,49.96,23265.421,0.9971,0.994256,0.998783,0.0,2.976087500000002,0.0,2.43,2.43
2785,,49.99,12059.011,0.997,0.994429,0.999321,0.0,3.2714374999999993,0.0,1.273,1.273
2786,,49.97,16551.455,0.9971,0.9958,0.999059,0.0,2.2032000000000007,0.0,2.541,2.541
2787,,8.333333333333333e+37,57443.39733333333,0.9971,0.9961846666666667,0.9993106666666667,5e+37,5e+37,0.0,2.409666666666667,2.409666666666667
2788,,9.09090909090909e+37,93612.867,0.9970000000000001,0.9962116,0.9993484,5.9999999999999995e+37,5.9999999999999995e+37,0.0,5.096,5.096
2789,,7.142857142857142e+37,32539.644999999997,0.9971,0.991865,0.9991445,3.7499999999999997e+37,3.7499999999999997e+37,0.0,2.784,2.784
2790,,50.0,19667.487,0.997,0.996731,0.999296,4.969950000000001,10.3986625,0.04,2.686,2.726
2791,,49.985,28426.049,0.9971,0.996765,0.999396,-25.016550000000002,1.9336000000000002,0.04,1.88,1.92
2792,,8.823529411764707e+37,32991.409,0.9972249999999999,0.996264,0.99932,5.625e+37,5.625e+37,0.04,1.74175,1.78175
2793,,50.0,15890.604,0.9977,0.997021,0.999401,-25.003324999999997,1.2799125,0.04,0.965,1.005
2794,,49.99,16057.629,0.9972,0.996496,0.999385,-25.010875,1.5975874999999995,0.04,0.967,1.007
2795,,9.259259259259259e+37,23372.5485,0.9970499999999999,0.9952641666666665,0.9993065,6.2500000000000015e+37,6.2500000000000015e+37,0.04,3.664,3.7038333333333333
2796,,9.09090909090909e+37,19778.1982,0.9972799999999999,0.9951792000000002,0.9991532,5.9999999999999995e+37,5.9999999999999995e+37,0.04,3.696,3.7359999999999998
2797,,9.615384615384627e+37,40001.43127272727,0.9971272727272728,0.9952587272727272,0.9992466363636364,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.5356363636363635,3.575636363636363
2798,,9.615384615384627e+37,40105.794727272725,0.9971818181818182,0.9951844545454545,0.999303909090909,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.841818181818182,3.8817272727272725
2799,,9.615384615384627e+37,40527.63918181818,0.9971363636363635,0.9951530909090907,0.9993181818181818,6.818181818181828e+37,6.818181818181828e+37,0.039999999999999994,3.9749090909090907,4.014909090909091
2800,,7.142857142857142e+37,13517.551,0.9972,0.9953755,0.9993045,3.7499999999999997e+37,3.7499999999999997e+37,0.04,2.636,2.676
2801,,49.235,10075.501,0.9974,0.995969,0.999359,-24.643499999999996,2.035824999999999,0.04,1.374,1.414
2802,,9.09090909090909e+37,16935.705800000003,0.99702,0.9890656,0.9983914,5.9999999999999995e+37,5.9999999999999995e+37,0.04,3.8391999999999995,3.8792
2803,,49.82,2472.023,0.997,0.995416,0.999096,-25.0401,-0.39919999999999867,0.04,2.742,2.782
2804,,9.459459459459465e+37,18793.723,0.9972125000000001,0.995454375,0.9992068749999999,6.562500000000006e+37,6.562500000000006e+37,0.04,2.582,2.622
2805,,49.995,8649.899,0.9969,0.996006,0.999376,-25.011174999999998,2.156374999999999,0.04,1.373,1.412
2806,,8.823529411764707e+37,16495.34225,0.997275,0.9888972500000001,0.9991045000000001,5.625e+37,5.625e+37,0.04,4.0927500000000006,4.13275
2807,,7.142857142857142e+37,9479.449499999999,0.99735,0.9951049999999999,0.9993255,3.7499999999999997e+37,3.7499999999999997e+37,0.04,4.196,4.236000000000001
2808,,49.97,19862.238,0.9972,0.994297,0.999269,-25.022075,2.673087500000001,0.04,2.588,2.628
2809,,49.995,10243.486,0.9966,0.994601,0.999265,-25.010425000000005,2.3538750000000004,0.04,1.337,1.377
2810,,8.823529411764707e+37,75842.0015,0.9971749999999999,0.996106,0.9992844999999999,5.625e+37,5.625e+37,0.0795,4.070749999999999,4.15025
