Notes: 
	1. 2uA beam current cut was applied for "NofTriggers", "CPU_LT", "Ave_BeamCurr", "Beam_Time", "Charge_*"
    2. "NofTriggers" and "CPU_LT" are calculated from HW scaler so that the EDTM counts can be subtracted
    3. "Ave_BeamCurr", "Beam_Time" and "Charge_*" are calculated from Hel scaler
    4. "Ave_BeamCurr" is in uA, ""Charge_*"" is in uC, "Beam_Time" is in second
    5. BCM4A is used for beam current and charge calculation
	6. NofSegments and Max_Segment are based on the raw data files at: /mss/hallc/c-nps/raw/ 
    7. The gain and offset for BCM4A are the updated values from Christine (gain=9597, offset=177.3)
	   Plesse see her ELOG for details: https://hallcweb.jlab.org/elogs/NPS-RG1a-Analysis/185

RunNo	Target_AMU	Which_Trigger	PS_factor	NofTriggers		CPU_LT	NofSegments	Max_Segment	Ave_BeamCurr	Beam_Time	Charge_tot	Charge_Hel_pos	Charge_Hel_neg
1886	1.01			6			1			  282743		0.9999		1			0		18.7426			2466.5632	46229.8691	23068.8519		23086.1276
1887	1.01			6			1			   81900		0.9995		1			0		9.4157			2209.1897	20801.0346	10381.1467		10382.9175
1888	26.98			6			1			  240833		0.9998		1			0		27.0903			1279.6616	34666.4253	17287.9635		17290.5545
1889	26.98			6			1			   40767		1.0001		1			0		7.5441			2268.2219	17111.6720	8539.3597		8541.4408
1890	2.01			6			1			 1887606		0.9991		6			5		18.7350			2496.1637	46765.6024	23340.8550		23349.6014
1891	2.01			6			1			 2000343		0.9974		6			5		18.6592			2693.0840	50250.8428	25048.5799		25050.1187
1892	2.01			6			1			 2386992		0.9353		6			5		18.7557			3085.0304	57861.9837	27615.3032		27616.9071
1895	2.01			3			17			 5338155		1.0000		5			4		18.6104			1355.1008	25218.9148	12568.0638		12574.5691
1896	1.01			6			1			  785415		0.9995		2			1		27.8185			3419.0948	95114.1612	47492.6272		47503.8279
1897	1.01			6			1			  653458		0.9997		2			1		27.2072			2935.2679	79860.3258	39875.1494		39870.0802
1898	1.01			6			1			  861211		0.9997		2			1		28.3347			3662.6997	103781.4103	51835.7409		51832.7226
1899	1.01			6			1			  883217		0.9997		2			1		27.8035			3864.7960	107454.9398	53668.1813		53672.4443
1901	1.01			3			9			 3204071		0.9999		5			4		26.5728			1422.1166	37789.6055	18894.1615		18895.4439
1902	26.98			6			1			  195982		0.9998		1			0		26.0763			1158.1466	30200.2249	15100.7959		15099.4290
1903	26.98			6			1			   23896		1.0002		1			0		7.5753			1394.2753	10562.0337	5265.1961		5265.7305
1904	2.01			6			1			 2030814		0.9987		6			5		18.5748			2836.6223	52689.7482	26309.0930		26306.4288
1905	2.01			6			1			 1903499		0.9992		6			5		18.5826			2697.1442	50119.9876	25022.6625		25023.4276
1906	2.01			6			1			 1884656		0.9992		6			5		18.4818			2715.6828	50190.7526	25058.2441		25055.5256
1907	2.01			6			1			 1861675		0.9993		5			4		18.7433			2643.3559	49545.2712	24736.8467		24732.5592
1908	2.01			6			1			  867992		1.0009		3			2		18.7165			1236.1575	23136.5156	11531.4593		11529.9434
1910	2.01			6			1			 1889745		0.9990		6			5		18.8757			2654.1138	50098.2112	25039.3674		25037.5115
1911	2.01			6			1			  939188		0.9991		3			2		18.3457			1381.7251	25348.7243	12636.5113		12636.0323
1913	2.01			6			1			  842610		0.9996		2			1		13.1353			2486.6924	32663.4094	16331.4537		16331.9558
1914	2.01			6			1			  190727		1.0000		1			0		6.5519			2153.9809	14112.6114	7041.8729		7044.2314
1916	1.01			6			1			  763035		0.9997		2			1		13.7946			2973.7668	41022.0531	20482.8786		20483.2418
1917	1.01			6			1			  516626		0.9998		2			1		27.0031			2347.4843	63389.2632	31644.0809		31638.5519
1918	1.01			6			1			  532238		1.0009		2			1		27.4286			2371.1986	65038.7188	32465.7486		32458.0673
1919	1.01			6			1			  553278		0.9998		2			1		27.7026			2440.8532	67618.1003	33809.7923		33808.3080
1920	1.01			6			1			  558846		1.0002		2			1		27.9146			2460.5080	68684.2171	34290.9038		34281.6364
1921	1.01			6			1			  243041		0.9999		1			0		18.6977			2251.4089	42096.2298	21012.8122		21006.3960
1922	1.01			6			1			   90498		1.0000		1			0		9.4023			2566.6643	24132.4481	12048.9592		12047.1874
1924	26.98			6			1			  247507		0.9999		1			0		27.5181			1367.6179	37634.2876	18762.9432		18759.3008
1925	26.98			6			1			   19450		0.9999		1			0		7.5156			1163.0182	8740.8231	4354.9591		4354.8671
1926	2.01			6			1			 1677902		0.9603		5			4		18.5837			2282.1597	42411.0428	20530.2381		20531.2408
1927	2.01			6			1			 1630723		0.9871		5			4		18.2426			2351.5774	42898.8062	21191.8158		21183.9349
1928	2.01			6			1			 1674017		0.9989		5			4		18.5191			2396.1306	44374.2549	22190.4178		22183.8370
1929	2.01			6			1			 1617080		0.9991		5			4		18.6176			2320.0483	43193.8016	21559.6951		21559.1380
1930	2.01			6			1			 1668103		0.9994		5			4		18.8500			2379.0804	44845.5630	22387.6608		22382.9074
1931	2.01			6			1			 1706324		0.9991		5			4		18.8547			2436.9962	45948.7556	22937.9036		22935.4321
1933	2.01			3			9			 4722614		0.9981		7			6		18.7526			1189.4725	22305.6678	11114.7917		11114.9500
1934	1.01			6			1			  482688		0.9997		1			0		27.7557			2203.0664	61147.7176	30519.4843		30514.3943
1935	1.01			6			1			  502012		0.9998		2			1		27.0029			2376.8813	64182.6750	32037.8696		32034.3172
1936	1.01			6			1			  514527		1.0016		2			1		27.4266			2376.1034	65168.3491	32550.8825		32549.2249
1937	1.01			6			1			  531219		0.9998		2			1		27.6572			2415.3795	66802.5966	33403.1481		33399.4484
1938	1.01			6			1			  262193		4.2463		2			1		27.5206			1202.3617	33089.6977	16487.3386		16486.0960
1942	1.01			3			5			 3507387		0.9963		9			8		27.4179			1507.6378	41336.2219	20606.3727		20612.6295
1943	26.98			6			1			  347888		1.0036		1			0		26.8100			1124.8588	30157.4866	15005.5652		15008.1801
1944	26.98			6			1			   28966		1.0000		1			0		7.4909			1383.0441	10360.2494	5156.5702		5157.4716
