New_kin,Kin_number,Kin_old,day,run_number,Type,class,Hel_scaler_status,SHMS_angle,Ibeam(uA),charge(mC),#events,duration(min),target ,prescale,coin_status,comments,goodness_code,SuperRunNumber,BeamEnergy,HMS_P,HMS_Thet,NPS_Thet,Run_Length(ks),Target_mass,Current_BCM_1,BCM1(nocut),Computer_live_time,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,HWP_Status,HMS_Pol,BCM1_Charge(nocut),BCM2_Charge(nocut),BCM4a_charge(nocut),NPS-HMS_coin_time_correction,NPS_target_distance,EL-CLEAN_Scalar,Beam_Polarization,VTP_min_clus_thresh,VTP_sing_phot_thresh,VTP_two_clus_thresh,VTP_seed_energy,VTP_width,VTP_spasrification,Loop2_fan_speed,Loop2_pressure,Loop1_fan_speed,Loop1_pressure,Loop3_fan_speed,Loop3_pressure,Replay Pass
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5412,production,g,good,30.292,8,12.58,1317568,30.79,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,1.938,0,7.993,13.42,0.999,-1,-1,-1,1,-1,-1,1,-1,13.42,13.45,13.55,4.4,307,951287,83,500,1600,800,70,20,1,58.59,24.14,48.82,23.7,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5413,production,g,good,30.292,8,11.69,1235965,27.96,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,1.747,0,7.922,12.6,1,-1,-1,-1,1,-1,-1,1,-1,12.6,12.62,12.65,4.4,307,895936,83,500,1600,800,70,20,1,58.4,24.1,48.81,23.67,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5414,production,g,good,30.292,8,12.64,1306415,32.16,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,2.001,0,7.846,13.3,0.999,-1,-1,-1,1,-1,-1,1,-1,13.3,13.33,13.47,4.4,307,941836,83,500,1600,800,70,20,1,58.51,24.12,48.82,23.67,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5415,production,g,good,30.292,8,13.52,1363641,28.62,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,1.759,0,8.012,13.92,0.999,-1,-1,-1,1,-1,-1,1,-1,13.92,13.95,13.86,4.4,307,992195,83,500,1600,800,70,20,1,58.53,24.1,48.81,23.66,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5416,production,g,good,30.292,6,6.91,709591,19.11,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,1.184,0,6.066,7.18,1,-1,-1,-1,1,-1,-1,1,-1,7.18,7.19,7.13,4.4,307,520873,83,500,1600,800,70,20,1,58.6,24.12,48.81,23.7,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5417,production,g,good,30.292,4,3.37,384161,24.7,LD2,ps4=0,sparse,"""NPS at 3m""",0,5397,6.368,2.638,25.93,14,1.533,0,4.085,3.73,1,-1,-1,-1,1,-1,-1,1,-1,3.73,3.73,4.21,4.4,307,264370,83,500,1600,800,70,20,1,58.8,24.22,48.82,23.88,0,0,2
x48_q33_p3,10,KinC_x50_0a,3/19/2024,5422,Test,u,unknown,30.292,6,14.67,1528357,45.44,LD2,ps4=0,sparse,"""NPS at 3mAdjusted the Q2 setpoint """,0,5397,6.368,2.638,25.93,14,1.447,0,5.877,8.05,1.001,-1,-1,-1,1,-1,-1,1,-1,8.05,8.05,8.04,4.4,307,580391,83,500,1600,800,70,20,1,59.13,25.13,48.81,25.01,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5280,production,g,good,33.905,30,40.99,1538493,29.02,LH2,ps4=0,sparse,"""https://logbooks.jlab.org/entry/4266568""",0,5280,6.368,2.638,25.93,17.62,1.796,0,27.484,42.47,0.999,-1,-1,-1,1,-1,-1,1,-1,42.47,42.61,42.47,1,407,1232927,83,500,1600,800,70,20,1,58.28,24.29,48.82,23.78,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5281,production,g,good,33.905,30,44.74,1674372,28.74,LH2,ps4=0,sparse,"""""",0,5280,6.368,2.638,25.93,17.62,1.777,0,28.128,46.47,0.999,-1,-1,-1,1,-1,-1,1,-1,46.47,46.61,46.33,1,407,1347182,83,500,1600,800,70,20,1,58.37,24.31,48.8,23.79,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5282,production,g,good,33.905,30,48.33,1796091,28.78,LH2,ps4=0,sparse,"""""",0,5280,6.368,2.638,25.93,17.62,1.776,0,28.955,49.99,0.999,-1,-1,-1,1,-1,-1,1,-1,49.99,50.15,49.79,1,407,1446970,83,500,1600,800,70,20,1,58.61,24.38,48.83,23.89,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5283,production,g,good,33.905,30,46.31,1743717,31.1,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.933,0,28.395,48.36,0.999,-1,-1,-1,1,-1,-1,1,-1,48.36,48.49,48.28,1,407,1399690,83,500,1600,800,70,20,1,60.81,24.62,48.82,24.17,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5284,production,g,good,33.905,30,50.92,1876933,29.54,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.817,0,29.165,52.48,0.999,-1,-1,-1,1,-1,-1,1,-1,52.49,52.66,52.26,1,407,1514132,83,500,1600,800,70,20,1,58.53,24.97,48.81,24.66,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5285,production,g,good,33.905,30,49.1,1820854,29.06,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.793,0,28.822,50.71,0.999,-1,-1,-1,1,-1,-1,1,-1,50.71,50.93,50.61,1,407,1468514,83,500,1600,800,70,20,1,58.62,25.18,48.82,24.9,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5286,production,g,good,33.905,40,54.22,2005259,28.75,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.776,0,35.174,56.18,0.998,-1,-1,-1,1,-1,-1,1,-1,56.18,56.41,56.22,1,407,1609598,83,500,1600,800,70,20,1,58.52,25.31,48.82,25.15,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5287,production,g,good,33.905,40,61.69,2281087,28.83,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.79,0,37.349,64.16,0.998,-1,-1,-1,1,-1,-1,1,-1,64.17,64.37,64.03,1,407,1833556,83,500,1600,800,70,20,1,58.53,25.45,48.82,25.33,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5288,production,g,good,33.905,20,20.74,790856,19.97,LH2,ps4=0,sparse,"""""",0,5283,6.368,2.638,25.93,17.62,1.226,0,18.976,21.4,1,-1,-1,-1,1,-1,-1,1,-1,21.4,21.45,21.35,1,407,637601,83,500,1600,800,70,20,1,58.4,25.55,48.82,25.47,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5289,production,g,good,33.905,10,17.1,680028,30,LH2,ps4=0,sparse,"""""",0,5283,6.369,2.638,25.93,17.62,1.834,0,9.768,17.59,1,-1,-1,-1,1,-1,-1,1,-1,17.6,17.62,17.46,1,407,556413,83,500,1600,800,70,20,1,58.42,25.7,48.82,25.64,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5290,junk,b,unknown,33.905,30,0,0,0,LH2,ps4=0,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5291,junk,b,unknown,33.905,30,0,0,0,LH2,ps4=0,off,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5292,production,g,good,33.905,30,22.36,837829,14.55,LH2,ps4=1,off,"""""",0,5292,6.368,2.638,25.93,17.62,0.9,0,28.327,23.2,0.996,-1,-1,-1,2,-1,-1,1,-1,23.2,23.22,23.1,1,407,673884,83,400,1600,800,15,20,1,58.29,25.82,48.81,25.76,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5293,production,g,good,33.905,30,48.56,1808677,28.64,dummy,ps4=0,sparse,"""""",0,5293,6.368,2.638,25.93,17.62,1.768,0,28.851,50.37,1,-1,-1,-1,2,-1,-1,1,-1,50.37,50.42,50.01,1,407,1247634,83,500,1600,800,70,20,1,58.31,25.91,48.82,25.83,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5294,production,g,good,33.905,15,14.75,564640,19.47,dummy,ps4=0,sparse,"""""",0,5294,6.368,2.638,25.93,17.62,1.182,0,14.04,15.04,1,-1,-1,-1,1,-1,-1,1,-1,15.04,15.04,15,1,407,392900,83,500,1600,800,70,20,1,58.27,25.96,48.82,25.85,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5295,production,g,good,33.905,20,28.84,2967802,27.5,LD2,ps4=0,sparse,"""https://logbooks.jlab.org/entry/4266731""",0,5295,6.368,2.638,25.93,17.62,1.741,0,18.926,30.82,0.997,-1,-1,-1,1,-1,-1,1,-1,30.82,30.82,30.65,1,407,2131848,83,500,1600,800,70,20,1,58.21,26.06,48.82,25.92,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5296,production,g,good,33.905,20,31.67,3206540,29.8,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.858,0,19.111,33.28,0.997,-1,-1,-1,1,-1,-1,1,-1,33.28,33.28,33.1,1,407,2301926,83,500,1600,800,70,20,1,58.32,26.11,48.81,25.98,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5297,production,g,good,33.905,20,28.99,2953886,28.95,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.812,0,18.689,30.64,0.997,-1,-1,-1,1,-1,-1,1,-1,30.64,30.63,30.52,1,407,2120640,83,500,1600,800,70,20,1,58.31,26.1,48.81,25.91,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5298,production,g,good,33.905,20,30.06,3045101,28.56,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.783,0,18.906,31.57,0.998,-1,-1,-1,1,-1,-1,1,-1,31.57,31.61,31.44,1,407,2185594,83,500,1600,800,70,20,1,58.32,26.08,48.82,25.88,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5299,production,g,good,33.905,20,27.4,2795718,32.98,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,2.047,0,18.445,28.93,0.996,-1,-1,-1,1,-1,-1,1,-1,28.93,28.95,29.08,1,407,1996239,83,500,1600,800,70,20,1,58.4,26.02,48.8,25.79,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5300,production,g,good,33.905,20,30,2770949,17,LD2,ps4=0,sparse,"""no end of run file """,0,5295,6.368,2.638,25.93,17.62,0.947,0,18.78,15.99,0.997,-1,-1,-1,1,-1,-1,1,-1,15.97,15.98,15.92,1,407,1102758,83,500,1600,800,70,20,1,58.5,25.95,48.8,25.73,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5301,production,g,good,33.905,20,37.68,3790477,34.44,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,2.139,0,19.1,39.35,0.995,-1,-1,-1,1,-1,-1,1,-1,39.35,39.39,39.14,1,407,2724142,83,500,1600,800,70,20,1,58.52,25.88,48.82,25.6,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5302,production,g,good,33.905,20,34.87,3498337,30.83,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.913,0,19.29,36.29,0.997,-1,-1,-1,1,-1,-1,1,-1,36.29,36.36,36.1,1,407,2514477,83,500,1600,800,70,20,1,58.51,25.71,48.82,25.37,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5303,production,g,good,33.905,20,15.05,1579593,27.83,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.731,0,18.89,16.22,0.997,-1,-1,-1,1,-1,-1,1,-1,16.22,16.25,16.79,1,407,1110543,83,500,1600,800,70,20,1,58.51,25.56,48.81,25.16,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5304,production,g,good,33.905,20,11.7,1163517,12.18,LD2,ps4=0,sparse,"""daq crash mid run will check the replay """,0,5295,6.368,2.638,25.93,17.62,0.75,0,17.766,12.02,0.997,-1,-1,-1,1,-1,-1,1,-1,12.02,12.06,12.02,1,407,834721,83,500,1600,800,70,20,1,58.45,25.09,48.82,24.61,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5305,production,g,good,33.905,20,45.39,4602292,41.1,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,2.572,0,19.244,47.67,0.997,-1,-1,-1,1,-1,-1,1,-1,47.67,47.8,47.48,1,407,3306908,83,500,1600,800,70,20,1,58.43,25.05,48.81,24.6,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5306,production,g,good,33.905,20,31.62,3208690,28.55,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.85,0,19.005,33.24,0.996,-1,-1,-1,1,-1,-1,1,-1,33.24,33.3,33.11,1,407,2304232,83,500,1600,800,70,20,1,58.75,25.04,48.82,24.59,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5307,production,g,good,33.905,20,27.78,2820493,31.41,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.951,0,18.413,29.19,0.998,-1,-1,-1,1,-1,-1,1,-1,29.19,29.23,29.28,1,407,2016915,83,500,1600,800,70,20,1,58.78,25.04,48.83,24.58,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/14/2024,5308,production,g,good,33.905,20,30.31,3074590,29.86,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.864,0,18.7,31.86,0.996,-1,-1,-1,1,-1,-1,1,-1,31.86,31.91,31.77,1,407,2205684,83,500,1600,800,70,20,1,58.87,25.02,48.81,24.59,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5309,production,g,good,33.905,20,27.24,2811692,28.62,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.815,0,18.137,29.07,0.997,-1,-1,-1,1,-1,-1,1,-1,29.07,29.12,29.05,1,407,2015359,83,500,1600,800,70,20,1,58.97,25.02,48.8,24.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5310,production,g,good,33.905,20,30.74,3126824,28.11,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.764,0,19.257,32.45,0.997,-1,-1,-1,1,-1,-1,1,-1,32.45,32.49,32.29,1,407,2245512,83,500,1600,800,70,20,1,58.91,25.02,48.82,24.58,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5311,production,g,good,33.905,20,30.69,3067927,28.65,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.764,0,19.009,31.77,0.998,-1,-1,-1,1,-1,-1,1,-1,31.77,31.84,31.65,1,407,2204293,83,500,1600,800,70,20,1,58.95,25,48.82,24.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5312,production,g,good,33.905,20,31.86,3237923,27.79,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.746,0,19.396,33.56,0.997,-1,-1,-1,1,-1,-1,1,-1,33.56,33.66,33.39,1,407,2328653,83,500,1600,800,70,20,1,59.14,24.99,48.81,24.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5313,production,g,good,33.905,15,16.13,1624387,19.2,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.187,0,14.453,16.77,0.997,-1,-1,-1,1,-1,-1,1,-1,16.77,16.81,16.68,1,407,1168852,83,500,1600,800,70,20,1,59.25,25.03,48.81,24.58,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5314,production,g,good,33.905,10,16.7,1672438,28.77,LD2,ps4=0,sparse,"""""",0,5295,6.368,2.638,25.93,17.62,1.753,0,9.84,17.14,1,-1,-1,-1,1,-1,-1,1,-1,17.14,17.15,16.98,1,407,1211177,83,500,1600,800,70,20,1,59.26,25.04,48.8,24.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/15/2024,5315,production,g,good,33.905,20,14.01,1405746,13.97,LD2,ps4=0,off,"""""",0,5315,6.368,2.638,25.93,17.62,0.864,0,18.242,14.54,0.993,-1,-1,-1,3,-1,-1,1,-1,14.54,14.56,14.49,1,407,1008704,83,400,1600,800,15,20,1,59.23,25.02,48.82,24.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5355,production,u,unknown,33.910,10,5.59,543270,9.34,LD2,ps4=0,sparse,"""detector at 3m""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,307,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5356,production,g,bad,33.910,20,30.27,1134880,31.24,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.901,0,18.703,4.49,0.999,-1,-1,-1,1,-1,-1,1,-1,30.99,31.03,31.03,4.4,307,914888,83,500,1600,800,70,20,1,58.42,24.4,48.82,23.9,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5357,production,g,good,33.910,20,35.89,1355941,30.28,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.859,0,22.527,37.03,0.999,-1,-1,-1,1,-1,-1,1,-1,37.03,37.08,37.02,4.4,307,1091483,83,500,1600,800,70,20,1,58.76,24.33,48.82,23.85,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5358,production,g,good,33.910,20,34.56,1322294,30.11,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.862,0,22.585,36,0.999,-1,-1,-1,1,-1,-1,1,-1,36,36.06,36.05,4.4,307,1062012,83,500,1600,800,70,20,1,58.79,24.21,48.82,23.71,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5359,production,g,good,33.910,20,39.33,1480717,29.52,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.821,0,23.227,40.6,0.999,-1,-1,-1,1,-1,-1,1,-1,40.6,40.67,40.47,4.4,307,1196708,83,500,1600,800,70,20,1,59.05,24.19,48.82,23.72,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5360,production,g,good,33.910,20,34.45,1311238,29.15,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.368,2.638,25.93,17.62,1.806,0,22.904,35.83,0.999,-1,-1,-1,1,-1,-1,1,-1,35.83,35.89,35.83,4.4,307,1053365,83,500,1600,800,70,20,1,58.81,24.18,48.82,23.7,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5361,production,g,good,33.910,20,39.48,1474066,29.6,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.81,0,23.17,40.44,1,-1,-1,-1,1,-1,-1,1,-1,40.44,40.5,40.26,4.4,307,1191301,83,500,1600,800,70,20,1,58.79,24.16,48.83,23.71,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/18/2024,5362,production,g,good,33.910,20,36.86,1402140,28.88,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.791,0,22.804,38.44,0.999,-1,-1,-1,1,-1,-1,1,-1,38.44,38.51,38.32,4.4,307,1132392,83,500,1600,800,70,20,1,58.62,24.14,48.82,23.67,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5363,production,g,good,33.910,20,43.46,1644093,33.61,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,2.081,0,23.195,45.1,1,-1,-1,-1,1,-1,-1,1,-1,45.1,45.19,44.97,4.4,307,1326559,83,500,1600,800,70,20,1,58.67,24.07,48.82,23.62,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5364,production,g,good,33.910,15,17.88,694493,21.38,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.37,2.638,25.93,17.62,1.319,0,14.647,18.54,1,-1,-1,-1,1,-1,-1,1,-1,18.54,18.56,18.46,4.4,307,564308,83,500,1600,800,70,20,1,58.53,24.01,48.83,23.56,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5365,production,g,good,33.910,10,15.75,638512,29.72,LH2,ps4=0,sparse,"""detector at 3m""",0,5356,6.369,2.638,25.93,17.62,1.834,0,9.81,16.43,1,-1,-1,-1,1,-1,-1,1,-1,16.43,16.45,16.43,4.4,307,518814,83,500,1600,800,70,20,1,58.52,23.96,48.82,23.49,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5366,production,g,good,33.910,20,10.33,390742,10.13,LH2,ps4=2,off,"""detector at 3m""",0,5366,6.369,2.638,25.93,17.62,0.618,0,19.409,10.56,1,-1,-1,-1,3,-1,-1,1,-1,10.56,10.58,10.56,4.4,307,313960,83,400,1600,800,15,20,1,58.41,23.92,48.82,23.48,0,-999999,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5367,production,g,good,33.910,24,19.86,740056,15,LH2,ps4=0,sparse,"""detector at 3m""",0,5366,6.369,2.638,25.93,17.62,0.93,0,22.954,20.33,0.999,-1,-1,-1,3,-1,-1,1,-1,20.33,20.37,20.27,4.4,307,597622,83,400,1600,800,15,20,1,58.63,23.92,48.82,23.45,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5368,production,g,good,33.910,24,39.97,1501852,29.56,dummy,ps4=0,sparse,"""detector at 3m""",0,5368,6.369,2.638,25.93,17.62,1.833,0,23.376,41.54,0.997,-1,-1,-1,1,-1,-1,1,-1,41.54,41.63,41.41,4.4,307,1041328,83,500,1600,800,70,20,1,58.58,23.87,48.81,23.39,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5369,production,g,good,33.910,12,14.44,558017,20.87,dummy,ps4=0,sparse,"""detector at 3m""",0,5368,6.37,2.638,25.93,17.62,1.276,0,11.891,14.83,1,-1,-1,-1,1,-1,-1,1,-1,14.83,14.85,14.75,4.4,307,394916,83,500,1600,800,70,20,1,58.48,23.86,48.81,23.37,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5370,production,g,good,33.910,20,30.4,3108323,30.93,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.37,2.638,25.93,17.62,1.953,0,18.965,32.37,0.992,-1,-1,-1,1,-1,-1,1,-1,32.37,32.43,32.42,4.4,307,2233372,83,500,1600,800,70,20,1,58.57,23.84,48.82,23.38,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5371,production,g,good,33.910,20,30.67,3123881,27.65,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,1.756,0,19.376,32.57,0.991,-1,-1,-1,1,-1,-1,1,-1,32.57,32.64,32.5,4.4,307,2249868,83,500,1600,800,70,20,1,58.55,23.8,48.82,23.35,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5372,production,g,good,33.910,20,30.74,3141777,29.23,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.37,2.638,25.93,17.62,1.85,0,19.221,32.75,0.993,-1,-1,-1,1,-1,-1,1,-1,32.75,32.82,32.75,4.4,307,2260332,83,500,1600,800,70,20,1,58.55,23.82,48.82,23.35,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5373,production,g,good,33.910,20,32.66,3322792,28.19,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.368,2.638,25.93,17.62,1.785,0,19.63,34.66,0.99,-1,-1,-1,1,-1,-1,1,-1,34.66,34.74,34.55,4.4,307,2393905,83,500,1600,800,70,20,1,58.44,23.81,48.82,23.33,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5374,production,g,good,33.910,20,30,3350000,35,LD2,ps4=0,sparse,"""detector at 3mDAQ failed at end of run """,0,5370,6.369,2.638,25.93,17.62,1.894,0,19.264,35.24,0.992,-1,-1,-1,1,-1,-1,1,-1,35.24,35.32,35.18,4.4,307,2434890,83,500,1600,800,70,20,1,58.68,23.81,48.82,23.34,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5375,production,g,good,33.910,20,28.87,3028112,34.46,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,2.206,0,18.835,31.5,0.992,-1,-1,-1,1,-1,-1,1,-1,31.5,31.57,31.82,4.4,307,2165565,83,500,1600,800,70,20,1,58.6,23.82,48.82,23.34,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5376,production,g,good,33.910,20,30.81,3170836,28.01,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,1.788,0,19.236,33.06,0.992,-1,-1,-1,1,-1,-1,1,-1,33.06,33.13,33.01,4.4,307,2280692,83,500,1600,800,70,20,1,58.68,23.85,48.82,23.41,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5377,production,g,good,33.910,20,30,2320000,30,LD2,ps4=0,sparse,"""detector at 3mDAQ failed at end of run """,0,5370,6.37,2.638,25.93,17.62,2.11,0,19.441,24.35,0.991,-1,-1,-1,1,-1,-1,1,-1,24.35,24.4,24.95,4.4,307,1667850,83,500,1600,800,70,20,1,58.51,24.07,48.82,23.73,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5378,production,g,good,33.910,20,30.29,3117825,30.9,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,1.964,0,18.856,32.41,0.99,-1,-1,-1,1,-1,-1,1,-1,32.41,32.48,32.52,4.4,307,2236883,83,500,1600,800,70,20,1,58.45,24.24,48.81,23.97,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5379,production,g,good,33.910,20,30.82,3169714,27.53,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.368,2.638,25.93,17.62,1.758,0,19.392,33,0.994,-1,-1,-1,1,-1,-1,1,-1,33,33.07,32.99,4.4,307,2281113,83,500,1600,800,70,20,1,58.51,24.3,48.82,24.06,0,0,2
x48_q33_p3,10,KinC_x50_0b,3/19/2024,5380,production,g,good,33.910,15,12.81,1308907,27.3,LD2,ps4=0,sparse,"""detector at 3m""",0,5370,6.369,2.638,25.93,17.62,0.475,0,14.165,5.69,1.001,-1,-1,-1,1,-1,-1,1,-1,5.67,5.68,5.72,4.4,307,394765,83,500,1600,800,70,20,1,58.52,24.36,48.81,24.15,0,0,2
