Run Number,Residual Index,Sigma Calibrated
6459,9,0.2587593960222469
6459,10,0.2587594216763802
6459,11,0.24975481106957992
1702,0,0.13337474043082054
1702,1,1.0056368307544503
1702,2,2.7126197075583796
1702,3,2.6317663138479452
1702,4,1.3450740389448903
1702,5,0.8681428748533578
1702,6,1.4911259144621976
1702,7,2.178743854651789
1702,8,0.08447066894234867
1702,9,2.064221975233136
1702,10,1.1858968008900732
1702,11,1.8488017458419592
2161,0,0.24738202131604453
2161,1,0.25115866263447223
2161,2,0.2238332180810406
2161,3,0.2587594216763011
2161,4,0.2587594216763802
2161,5,0.2238332180810406
2161,6,0.2587593690943422
2161,7,0.25875944031279874
2161,8,0.23860665019952534
2161,9,0.25875950508530243
2161,10,0.2587594352770896
2161,11,0.2587593690943422
6422,0,0.02433566981853671
6422,1,0.024402094605116876
6422,2,0.02729497106195488
6422,3,0.025744169383628408
6422,4,0.022661023259831155
6422,5,0.023249931350668468
6422,6,0.02209770408639636
6422,7,0.022259510371400892
6422,8,0.021308055562729227
6422,9,0.02176752072239911
6422,10,0.022052983971626777
6422,11,0.023360997353324562
6321,0,0.02287532454935899
6321,1,0.022685945868330757
6321,2,0.02631876245017491
6321,3,0.02465204280189209
6321,4,0.021442981773227177
6321,5,0.0226646179420498
6321,6,0.021690950637671673
6321,7,0.021551586580198994
6321,8,0.02077771546482417
6321,9,0.020958400030591764
6321,10,0.02080745854837122
6321,11,0.02164592772706101
6548,0,0.2587594527631443
6548,1,0.2587594352775018
6548,2,0.0
6548,3,0.25875941132295255
6548,4,0.2587593960222469
6548,5,0.24975481106957992
6548,6,0.2587593960222469
6548,7,0.25875944031279874
6548,8,0.2238332180810406
6548,9,0.2587594352770896
6548,10,0.25115866263446723
6548,11,0.25875941132295255
5428,0,0.25115866263446723
5428,1,0.24975481106957992
5428,2,0.24975481106957992
5428,3,0.2587593960222469
5428,4,0.2587593960222469
5428,5,0.24975481106957984
5428,6,0.2587594216763802
5428,7,0.2587593690943422
5428,8,0.2587593690943422
5428,9,0.0
5428,10,0.24975481106957992
5428,11,0.24975481106957992
3313,0,0.02110775010035311
3313,1,0.02084350379450637
3313,2,0.022984676953838386
3313,3,0.021873140984071855
3313,4,0.019920455779669232
3313,5,0.020577292940089458
3313,6,0.018715112601917053
3313,7,0.018471987757064223
3313,8,0.019781861436934837
3313,9,0.01979195379309593
3313,10,0.018322049763821645
3313,11,0.019374104467536634
6155,0,0.02992226029053954
6155,1,0.02878492457799951
6155,2,0.038410171936987286
6155,3,0.03486226900609872
6155,4,0.02995764765773095
6155,5,0.03086360642024322
6155,6,0.029805271917426324
6155,7,0.029401802943336726
6155,8,0.027206515641624452
6155,9,0.028281590021021284
6155,10,0.031360579239257856
6155,11,0.0330260568954442
6471,0,0.25115866263447223
6471,1,0.2587593960222469
6471,2,0.2587594216763802
6471,3,0.25115866263447223
6471,4,0.2587593960222469
6471,5,0.25115866263447223
6471,6,0.2587593960222469
6471,7,0.24975481106957984
6471,8,0.2587594216763011
6471,9,0.2587593960222469
6471,10,0.24975481106957992
6471,11,0.25115866263446723
6372,0,0.0
6372,1,0.0
6372,2,0.0
6372,3,0.0
6372,4,0.0
6372,5,0.0
6372,6,0.0
6372,7,0.0
6372,8,0.0
6372,9,0.0
6372,10,0.0
6372,11,0.0
6358,0,0.2587595200033795
6358,1,0.2587595603352999
6358,2,0.2587595479980322
6358,3,0.25875953631679627
6358,4,0.2587595941165205
6358,5,0.2587595050853485
6358,6,0.2587593690943422
6358,7,0.25115866263446723
6358,8,0.24975481106957992
6358,9,0.2587593960222469
6358,10,0.2587593690943422
6358,11,0.2587593690943422
6387,0,0.26014525895902707
6387,1,0.2587594958786903
6387,2,0.25875942925285883
6387,3,0.24975481106957984
6387,4,0.25115866263447223
6387,5,0.25875941132295255
6387,6,0.23860665019952534
6387,7,0.2238332180810406
6387,8,0.25875941132295255
6387,9,0.2515501737415054
6387,10,0.24681612388806196
6387,11,0.2587595941165205
1465,0,0.03039793775615193
1465,1,0.028164865146115027
1465,2,0.035109347361675314
1465,3,0.03250913046856626
1465,4,0.027463170166925857
1465,5,0.029679338166124735
1465,6,0.02822253512357988
1465,7,0.027587806477354995
1465,8,0.02612144431563085
1465,9,0.026656976072943112
1465,10,0.027997331956143658
1465,11,0.030083823798693593
6484,0,0.2587593690943422
6484,1,0.25115866263447223
6484,2,0.0
6484,3,0.2587593690943422
6484,4,0.2587593960222469
6484,5,0.25875942925286716
6484,6,0.24975481106957992
6484,7,0.24975481106957984
6484,8,0.25875941132295255
6484,9,0.25875941132295255
6484,10,0.25115866263446723
6484,11,0.24975481106957984
6408,0,0.2587593690943422
6408,1,0.2587593960222469
6408,2,0.24975481106957992
6408,3,0.25115866263447223
6408,4,0.24975481106957992
6408,5,0.2587593690943422
6408,6,0.2587595603353
6408,7,0.25240249396082404
6408,8,0.25875942925285883
6408,9,0.2587594527631443
6408,10,0.2587594488770885
6408,11,0.2587594352775018
6829,0,0.023949005527845246
6829,1,0.023719890678012504
6829,2,0.030946814290904644
6829,3,0.028239872142673744
6829,4,0.022527768542124245
6829,5,0.023746212910411804
6829,6,0.023466497452363958
6829,7,0.022608529454430887
6829,8,0.020779953593614925
6829,9,0.02112555138897191
6829,10,0.022482853331700445
6829,11,0.023503841546427102
1436,0,0.028860809282783444
1436,1,0.02710334311632023
1436,2,0.03317326927248043
1436,3,0.030591081479591296
1436,4,0.026735606320395282
1436,5,0.0280230295995853
1436,6,0.028340810041212326
1436,7,0.02649583953521136
1436,8,0.025550322316423082
1436,9,0.026227990320813525
1436,10,0.026636246917087
1436,11,0.028881965313416247
6485,0,0.2587593960222469
6485,1,0.2587593690943422
6485,2,0.25115866263446723
6485,3,0.25115866263446723
6485,4,0.24975481106957992
6485,5,0.2587593690943422
6485,6,0.2587593960222469
6485,7,0.25875942925285883
6485,8,0.25115866263446723
6485,9,0.2587594488770885
6485,10,0.25875941132295255
6485,11,0.24681612388806196
6098,0,0.25115866263446723
6098,1,0.25115866263446723
6098,2,0.2587594216763802
6098,3,0.25875942925286716
6098,4,0.2587593690943422
6098,5,0.24975481106957984
6098,6,0.2587593690943422
6098,7,0.25115866263447223
6098,8,0.25875942925285883
6098,9,0.2587593690943422
6098,10,0.24975481106957984
6098,11,0.24975481106957984
2976,0,0.25115866263447223
2976,1,0.25115866263446723
2976,2,0.25115866263447223
2976,3,0.25115866263447223
2976,4,0.25115866263446723
2976,5,0.25115866263447223
2976,6,0.24975481106957984
2976,7,0.25875941132295255
2976,8,0.2587593690943422
2976,9,0.2587594216763011
2976,10,0.2587593690943422
2976,11,0.2587594216763802
5174,0,0.025253240254855005
5174,1,0.025002743037022487
5174,2,0.027013272706777797
5174,3,0.02535295420884369
5174,4,0.023253532620125614
5174,5,0.023638545208185
5174,6,0.02176282397990204
5174,7,0.021675111466981353
5174,8,0.02228820520841214
5174,9,0.022521885613115133
5174,10,0.021011783347722687
5174,11,0.0223380245033468
6828,0,0.0238214504193815
6828,1,0.023171735628334578
6828,2,0.029469903519016707
6828,3,0.027352857629964217
6828,4,0.02224816601618091
6828,5,0.02303174959295571
6828,6,0.022851260582221977
6828,7,0.02271815707983022
6828,8,0.02049752523539789
6828,9,0.021059908803940076
6828,10,0.02246233613621255
6828,11,0.02323517856903449
2770,0,0.25115866263446723
2770,1,0.25875941132295255
2770,2,0.2587593960222469
2770,3,0.25875944031279874
2770,4,0.25115866263446723
2770,5,0.25875941132295255
2770,6,0.2587594216763011
2770,7,0.2587593960222469
2770,8,0.25115866263447223
2770,9,0.2587593690943422
2770,10,0.24975481106957992
2770,11,0.2587593960222469
6409,0,0.2587594216763802
6409,1,0.25875941132295255
6409,2,0.2587594352775018
6409,3,0.25875942925285883
6409,4,0.25115866263447223
6409,5,0.24975481106957992
6409,6,0.2587593690943422
6409,7,0.258759440313116
6409,8,0.24975481106957984
6409,9,0.2587594352770896
6409,10,0.2587594352775018
6409,11,0.24975481106957992
2195,0,0.2587593690943422
2195,1,0.2587593690943422
2195,2,0.25875941132295255
2195,3,0.25115866263446723
2195,4,0.2587593960222469
2195,5,0.24975481106957984
2195,6,0.2587593960222469
2195,7,0.2587593690943422
2195,8,0.25115866263446723
2195,9,0.24975481106957984
2195,10,0.2587593690943422
2195,11,0.2587593960222469
6107,0,0.25115866263446723
6107,1,0.25115866263446723
6107,2,0.258759440313116
6107,3,0.2587594352770896
6107,4,0.25115866263447223
6107,5,0.24975481106957992
6107,6,0.24975481106957984
6107,7,0.25875944887690067
6107,8,0.2587594352775018
6107,9,0.25115866263447223
6107,10,0.25875942925285883
6107,11,0.24975481106957992
6373,0,0.25115866263447223
6373,1,0.2587593690943422
6373,2,0.24975481106957992
6373,3,0.2587593960222469
6373,4,0.25875941132295255
6373,5,0.2587594216763802
6373,6,0.25685717513714257
6373,7,0.0
6373,8,0.25875944480497265
6373,9,0.25875942925285883
6373,10,0.25115866263446723
6373,11,0.25685717513714257
6470,0,0.0
6470,1,0.0
6470,2,0.0
6470,3,0.0
6470,4,0.0
6470,5,0.0
6470,6,0.0
6470,7,0.0
6470,8,0.0
6470,9,0.0
6470,10,0.0
6470,11,0.0
2133,0,0.2587593960222469
2133,1,0.2587593960222469
2133,2,0.2587593960222469
2133,3,0.25875941132295255
2133,4,0.24975481106957992
2133,5,0.25115866263447223
2133,6,0.25115866263446723
2133,7,0.2587593690943422
2133,8,0.25115866263446723
2133,9,0.2587593960222469
2133,10,0.25115866263447223
2133,11,0.2587593960222469
6154,0,0.030069750479951
6154,1,0.02936152830392358
6154,2,0.03857968070096238
6154,3,0.0349151837670878
