1467 | 4 | 0.0275
1467 | 5 | 0.0294
1467 | 6 | 0.0286
1467 | 7 | 0.0276
1467 | 8 | 0.0264
1467 | 9 | 0.0269
1467 | 10 | 0.0280
1467 | 11 | 0.0297
6385 | 0 | 0.2588
6385 | 1 | 0.2498
6385 | 2 | 0.2588
6385 | 3 | 0.2498
6385 | 4 | 0.2588
6385 | 5 | 0.2588
6385 | 6 | 0.2588
6385 | 7 | 0.2588
6385 | 8 | 0.2588
6385 | 9 | 0.2588
6385 | 10 | 0.2498
6385 | 11 | 0.2588
2023 | 0 | 0.2588
2023 | 1 | 0.2588
2023 | 2 | 0.2498
2023 | 3 | 0.2588
2023 | 4 | 0.2588
2023 | 5 | 0.2588
2023 | 6 | 0.2498
2023 | 7 | 0.2588
2023 | 8 | 0.2588
2023 | 9 | 0.2468
2023 | 10 | 0.2498
2023 | 11 | 0.2588
6459 | 0 | 0.2588
6459 | 1 | 0.2588
6459 | 2 | 0.0000
6459 | 3 | 0.2498
6459 | 4 | 0.2588
6459 | 5 | 0.2588
6459 | 6 | 0.2512
6459 | 7 | 0.2588
6459 | 8 | 0.2588
6459 | 9 | 0.2588
6459 | 10 | 0.2588
6459 | 11 | 0.2498
1702 | 0 | 0.1334
1702 | 1 | 1.0056
1702 | 2 | 2.7126
1702 | 3 | 2.6318
1702 | 4 | 1.3451
1702 | 5 | 0.8681
1702 | 6 | 1.4911
1702 | 7 | 2.1787
1702 | 8 | 0.0845
1702 | 9 | 2.0642
1702 | 10 | 1.1859
1702 | 11 | 1.8488
2161 | 0 | 0.2474
2161 | 1 | 0.2512
2161 | 2 | 0.2238
2161 | 3 | 0.2588
2161 | 4 | 0.2588
2161 | 5 | 0.2238
2161 | 6 | 0.2588
2161 | 7 | 0.2588
2161 | 8 | 0.2386
2161 | 9 | 0.2588
2161 | 10 | 0.2588
2161 | 11 | 0.2588
6422 | 0 | 0.0243
6422 | 1 | 0.0244
6422 | 2 | 0.0273
6422 | 3 | 0.0257
6422 | 4 | 0.0227
6422 | 5 | 0.0232
6422 | 6 | 0.0221
6422 | 7 | 0.0223
6422 | 8 | 0.0213
6422 | 9 | 0.0218
6422 | 10 | 0.0221
6422 | 11 | 0.0234
6321 | 0 | 0.0229
6321 | 1 | 0.0227
6321 | 2 | 0.0263
6321 | 3 | 0.0247
6321 | 4 | 0.0214
6321 | 5 | 0.0227
6321 | 6 | 0.0217
6321 | 7 | 0.0216
6321 | 8 | 0.0208
6321 | 9 | 0.0210
6321 | 10 | 0.0208
6321 | 11 | 0.0216
6548 | 0 | 0.2588
6548 | 1 | 0.2588
6548 | 2 | 0.0000
6548 | 3 | 0.2588
6548 | 4 | 0.2588
6548 | 5 | 0.2498
6548 | 6 | 0.2588
6548 | 7 | 0.2588
6548 | 8 | 0.2238
6548 | 9 | 0.2588
6548 | 10 | 0.2512
6548 | 11 | 0.2588
5428 | 0 | 0.2512
5428 | 1 | 0.2498
5428 | 2 | 0.2498
5428 | 3 | 0.2588
5428 | 4 | 0.2588
5428 | 5 | 0.2498
5428 | 6 | 0.2588
5428 | 7 | 0.2588
5428 | 8 | 0.2588
5428 | 9 | 0.0000
5428 | 10 | 0.2498
5428 | 11 | 0.2498
3313 | 0 | 0.0211
3313 | 1 | 0.0208
3313 | 2 | 0.0230
3313 | 3 | 0.0219
3313 | 4 | 0.0199
3313 | 5 | 0.0206
3313 | 6 | 0.0187
3313 | 7 | 0.0185
3313 | 8 | 0.0198
3313 | 9 | 0.0198
3313 | 10 | 0.0183
3313 | 11 | 0.0194
6155 | 0 | 0.0299
6155 | 1 | 0.0288
6155 | 2 | 0.0384
6155 | 3 | 0.0349
6155 | 4 | 0.0300
6155 | 5 | 0.0309
6155 | 6 | 0.0298
6155 | 7 | 0.0294
6155 | 8 | 0.0272
6155 | 9 | 0.0283
6155 | 10 | 0.0314
6155 | 11 | 0.0330
6471 | 0 | 0.2512
6471 | 1 | 0.2588
6471 | 2 | 0.2588
6471 | 3 | 0.2512
6471 | 4 | 0.2588
6471 | 5 | 0.2512
6471 | 6 | 0.2588
6471 | 7 | 0.2498
6471 | 8 | 0.2588
6471 | 9 | 0.2588
6471 | 10 | 0.2498
6471 | 11 | 0.2512
6372 | 0 | 0.0000
6372 | 1 | 0.0000
6372 | 2 | 0.0000
6372 | 3 | 0.0000
6372 | 4 | 0.0000
6372 | 5 | 0.0000
6372 | 6 | 0.0000
6372 | 7 | 0.0000
6372 | 8 | 0.0000
6372 | 9 | 0.0000
6372 | 10 | 0.0000
6372 | 11 | 0.0000
6358 | 0 | 0.2588
6358 | 1 | 0.2588
6358 | 2 | 0.2588
6358 | 3 | 0.2588
6358 | 4 | 0.2588
6358 | 5 | 0.2588
6358 | 6 | 0.2588
6358 | 7 | 0.2512
6358 | 8 | 0.2498
6358 | 9 | 0.2588
6358 | 10 | 0.2588
6358 | 11 | 0.2588
6387 | 0 | 0.2601
6387 | 1 | 0.2588
6387 | 2 | 0.2588
6387 | 3 | 0.2498
6387 | 4 | 0.2512
6387 | 5 | 0.2588
6387 | 6 | 0.2386
6387 | 7 | 0.2238
6387 | 8 | 0.2588
6387 | 9 | 0.2516
6387 | 10 | 0.2468
6387 | 11 | 0.2588
1465 | 0 | 0.0304
1465 | 1 | 0.0282
1465 | 2 | 0.0351
1465 | 3 | 0.0325
1465 | 4 | 0.0275
1465 | 5 | 0.0297
1465 | 6 | 0.0282
1465 | 7 | 0.0276
1465 | 8 | 0.0261
1465 | 9 | 0.0267
1465 | 10 | 0.0280
1465 | 11 | 0.0301
6484 | 0 | 0.2588
6484 | 1 | 0.2512
6484 | 2 | 0.0000
6484 | 3 | 0.2588
6484 | 4 | 0.2588
6484 | 5 | 0.2588
6484 | 6 | 0.2498
6484 | 7 | 0.2498
6484 | 8 | 0.2588
6484 | 9 | 0.2588
6484 | 10 | 0.2512
6484 | 11 | 0.2498
6408 | 0 | 0.2588
6408 | 1 | 0.2588
6408 | 2 | 0.2498
6408 | 3 | 0.2512
6408 | 4 | 0.2498
6408 | 5 | 0.2588
6408 | 6 | 0.2588
6408 | 7 | 0.2524
6408 | 8 | 0.2588
6408 | 9 | 0.2588
6408 | 10 | 0.2588
6408 | 11 | 0.2588
6829 | 0 | 0.0239
6829 | 1 | 0.0237
6829 | 2 | 0.0309
6829 | 3 | 0.0282
6829 | 4 | 0.0225
6829 | 5 | 0.0237
6829 | 6 | 0.0235
6829 | 7 | 0.0226
6829 | 8 | 0.0208
6829 | 9 | 0.0211
6829 | 10 | 0.0225
6829 | 11 | 0.0235
1436 | 0 | 0.0289
1436 | 1 | 0.0271
1436 | 2 | 0.0332
1436 | 3 | 0.0306
1436 | 4 | 0.0267
1436 | 5 | 0.0280
1436 | 6 | 0.0283
1436 | 7 | 0.0265
1436 | 8 | 0.0256
1436 | 9 | 0.0262
1436 | 10 | 0.0266
1436 | 11 | 0.0289
6485 | 0 | 0.2588
6485 | 1 | 0.2588
6485 | 2 | 0.2512
6485 | 3 | 0.2512
6485 | 4 | 0.2498
6485 | 5 | 0.2588
6485 | 6 | 0.2588
6485 | 7 | 0.2588
6485 | 8 | 0.2512
6485 | 9 | 0.2588
6485 | 10 | 0.2588
6485 | 11 | 0.2468
6098 | 0 | 0.2512
6098 | 1 | 0.2512
6098 | 2 | 0.2588
6098 | 3 | 0.2588
6098 | 4 | 0.2588
6098 | 5 | 0.2498
6098 | 6 | 0.2588
6098 | 7 | 0.2512
6098 | 8 | 0.2588
6098 | 9 | 0.2588
6098 | 10 | 0.2498
6098 | 11 | 0.2498
2976 | 0 | 0.2512
2976 | 1 | 0.2512
2976 | 2 | 0.2512
2976 | 3 | 0.2512
2976 | 4 | 0.2512
2976 | 5 | 0.2512
2976 | 6 | 0.2498
2976 | 7 | 0.2588
2976 | 8 | 0.2588
2976 | 9 | 0.2588
2976 | 10 | 0.2588
2976 | 11 | 0.2588
5174 | 0 | 0.0253
5174 | 1 | 0.0250
5174 | 2 | 0.0270
5174 | 3 | 0.0254
5174 | 4 | 0.0233
5174 | 5 | 0.0236
5174 | 6 | 0.0218
5174 | 7 | 0.0217
5174 | 8 | 0.0223
5174 | 9 | 0.0225
5174 | 10 | 0.0210
5174 | 11 | 0.0223
6828 | 0 | 0.0238
6828 | 1 | 0.0232
6828 | 2 | 0.0295
6828 | 3 | 0.0274
6828 | 4 | 0.0222
6828 | 5 | 0.0230
6828 | 6 | 0.0229
6828 | 7 | 0.0227
6828 | 8 | 0.0205
6828 | 9 | 0.0211
6828 | 10 | 0.0225
6828 | 11 | 0.0232
2770 | 0 | 0.2512
2770 | 1 | 0.2588
2770 | 2 | 0.2588
2770 | 3 | 0.2588
2770 | 4 | 0.2512
2770 | 5 | 0.2588
2770 | 6 | 0.2588
2770 | 7 | 0.2588
2770 | 8 | 0.2512
2770 | 9 | 0.2588
2770 | 10 | 0.2498
2770 | 11 | 0.2588
6409 | 0 | 0.2588
6409 | 1 | 0.2588
6409 | 2 | 0.2588
6409 | 3 | 0.2588
6409 | 4 | 0.2512
6409 | 5 | 0.2498
6409 | 6 | 0.2588
6409 | 7 | 0.2588
6409 | 8 | 0.2498
6409 | 9 | 0.2588
6409 | 10 | 0.2588
6409 | 11 | 0.2498
2195 | 0 | 0.2588
2195 | 1 | 0.2588
2195 | 2 | 0.2588
2195 | 3 | 0.2512
2195 | 4 | 0.2588
2195 | 5 | 0.2498
2195 | 6 | 0.2588
2195 | 7 | 0.2588
2195 | 8 | 0.2512
2195 | 9 | 0.2498
2195 | 10 | 0.2588
2195 | 11 | 0.2588
6107 | 0 | 0.2512
6107 | 1 | 0.2512
6107 | 2 | 0.2588
6107 | 3 | 0.2588
6107 | 4 | 0.2512
6107 | 5 | 0.2498
6107 | 6 | 0.2498
6107 | 7 | 0.2588
6107 | 8 | 0.2588
6107 | 9 | 0.2512
6107 | 10 | 0.2588
6107 | 11 | 0.2498
6373 | 0 | 0.2512
6373 | 1 | 0.2588
6373 | 2 | 0.2498
6373 | 3 | 0.2588
6373 | 4 | 0.2588
6373 | 5 | 0.2588
6373 | 6 | 0.2569
6373 | 7 | 0.0000
6373 | 8 | 0.2588
6373 | 9 | 0.2588
6373 | 10 | 0.2512
6373 | 11 | 0.2569
6470 | 0 | 0.0000
6470 | 1 | 0.0000
6470 | 2 | 0.0000
6470 | 3 | 0.0000
6470 | 4 | 0.0000
6470 | 5 | 0.0000
6470 | 6 | 0.0000
6470 | 7 | 0.0000
6470 | 8 | 0.0000
6470 | 9 | 0.0000
6470 | 10 | 0.0000
6470 | 11 | 0.0000
2133 | 0 | 0.2588
2133 | 1 | 0.2588
2133 | 2 | 0.2588
2133 | 3 | 0.2588
2133 | 4 | 0.2498
2133 | 5 | 0.2512
2133 | 6 | 0.2512
2133 | 7 | 0.2588
2133 | 8 | 0.2512
2133 | 9 | 0.2588
2133 | 10 | 0.2512
2133 | 11 | 0.2588
6154 | 0 | 0.0301
6154 | 1 | 0.0294
6154 | 2 | 0.0386
6154 | 3 | 0.0349
